,scenario,departure_station,arrival_station,departure_hour,count_journey_time,mean_journey_time,min_journey_time,max_journey_time,count_wait_time,mean_wait_time,min_wait_time,max_wait_time
7210,Baseline SB,MILLBRAE,REDWOOD CITY,12,2,17.0,16,18,60,21.166666666666668,0.0,49.0
7211,Baseline SB,MILLBRAE,REDWOOD CITY,13,2,17.0,16,18,60,21.166666666666668,0.0,49.0
7212,Baseline SB,MILLBRAE,REDWOOD CITY,14,2,17.0,16,18,60,21.166666666666668,0.0,49.0
7213,Baseline SB,MILLBRAE,REDWOOD CITY,15,2,17.0,16,18,60,15.666666666666666,0.0,38.0
7214,Baseline SB,MILLBRAE,REDWOOD CITY,16,4,17.0,16,18,60,7.833333333333333,0.0,19.0
7215,Baseline SB,MILLBRAE,REDWOOD CITY,17,4,17.0,16,18,60,7.833333333333333,0.0,19.0
7216,Baseline SB,MILLBRAE,REDWOOD CITY,18,4,17.0,16,18,60,7.833333333333333,0.0,19.0
7217,Baseline SB,MILLBRAE,REDWOOD CITY,19,4,17.0,16,18,60,7.833333333333333,0.0,19.0
7218,Baseline SB,MILLBRAE,REDWOOD CITY,20,4,17.0,16,18,60,13.333333333333334,0.0,49.0
7219,Baseline SB,MILLBRAE,REDWOOD CITY,21,2,17.0,16,18,60,21.166666666666668,0.0,49.0
7220,Baseline SB,MILLBRAE,REDWOOD CITY,22,2,17.0,16,18,60,21.166666666666668,0.0,49.0
7221,Baseline SB,MILLBRAE,REDWOOD CITY,23,2,17.0,16,18,49,16.040816326530614,0.0,38.0
7222,Baseline SB,MILLBRAE,SAN ANTONIO,5,1,27.0,27,27,60,19.0,0.0,38.0
7223,Baseline SB,MILLBRAE,SAN ANTONIO,6,2,27.0,27,27,60,14.5,0.0,29.0
7224,Baseline SB,MILLBRAE,SAN ANTONIO,7,2,27.0,27,27,60,14.5,0.0,29.0
7225,Baseline SB,MILLBRAE,SAN ANTONIO,8,2,27.0,27,27,60,14.5,0.0,29.0
7226,Baseline SB,MILLBRAE,SAN ANTONIO,9,2,27.0,27,27,60,14.5,0.0,29.0
7227,Baseline SB,MILLBRAE,SAN ANTONIO,10,2,27.0,27,27,60,25.0,0.0,59.0
7228,Baseline SB,MILLBRAE,SAN ANTONIO,11,1,27.0,27,27,60,29.5,0.0,59.0
7229,Baseline SB,MILLBRAE,SAN ANTONIO,12,1,27.0,27,27,60,29.5,0.0,59.0
7230,Baseline SB,MILLBRAE,SAN ANTONIO,13,1,27.0,27,27,60,29.5,0.0,59.0
7231,Baseline SB,MILLBRAE,SAN ANTONIO,14,1,27.0,27,27,60,29.5,0.0,59.0
7232,Baseline SB,MILLBRAE,SAN ANTONIO,15,1,27.0,27,27,60,19.0,0.0,38.0
7233,Baseline SB,MILLBRAE,SAN ANTONIO,16,2,27.0,27,27,60,14.5,0.0,29.0
7234,Baseline SB,MILLBRAE,SAN ANTONIO,17,2,27.0,27,27,60,14.5,0.0,29.0
7235,Baseline SB,MILLBRAE,SAN ANTONIO,18,2,27.0,27,27,60,14.5,0.0,29.0
7236,Baseline SB,MILLBRAE,SAN ANTONIO,19,2,27.0,27,27,60,14.5,0.0,29.0
7237,Baseline SB,MILLBRAE,SAN ANTONIO,20,2,27.0,27,27,60,25.0,0.0,59.0
7238,Baseline SB,MILLBRAE,SAN ANTONIO,21,1,27.0,27,27,60,29.5,0.0,59.0
7239,Baseline SB,MILLBRAE,SAN ANTONIO,22,1,27.0,27,27,60,29.5,0.0,59.0
7240,Baseline SB,MILLBRAE,SAN ANTONIO,23,1,27.0,27,27,39,19.0,0.0,38.0
7241,Baseline SB,MILLBRAE,SAN CARLOS,5,1,14.0,14,14,60,19.0,0.0,38.0
7242,Baseline SB,MILLBRAE,SAN CARLOS,6,2,14.0,14,14,60,14.5,0.0,29.0
7243,Baseline SB,MILLBRAE,SAN CARLOS,7,2,14.0,14,14,60,14.5,0.0,29.0
7244,Baseline SB,MILLBRAE,SAN CARLOS,8,2,14.0,14,14,60,14.5,0.0,29.0
7245,Baseline SB,MILLBRAE,SAN CARLOS,9,2,14.0,14,14,60,14.5,0.0,29.0
7246,Baseline SB,MILLBRAE,SAN CARLOS,10,2,14.0,14,14,60,25.0,0.0,59.0
7247,Baseline SB,MILLBRAE,SAN CARLOS,11,1,14.0,14,14,60,29.5,0.0,59.0
7248,Baseline SB,MILLBRAE,SAN CARLOS,12,1,14.0,14,14,60,29.5,0.0,59.0
7249,Baseline SB,MILLBRAE,SAN CARLOS,13,1,14.0,14,14,60,29.5,0.0,59.0
7250,Baseline SB,MILLBRAE,SAN CARLOS,14,1,14.0,14,14,60,29.5,0.0,59.0
7251,Baseline SB,MILLBRAE,SAN CARLOS,15,1,14.0,14,14,60,19.0,0.0,38.0
7252,Baseline SB,MILLBRAE,SAN CARLOS,16,2,14.0,14,14,60,14.5,0.0,29.0
7253,Baseline SB,MILLBRAE,SAN CARLOS,17,2,14.0,14,14,60,14.5,0.0,29.0
7254,Baseline SB,MILLBRAE,SAN CARLOS,18,2,14.0,14,14,60,14.5,0.0,29.0
7255,Baseline SB,MILLBRAE,SAN CARLOS,19,2,14.0,14,14,60,14.5,0.0,29.0
7256,Baseline SB,MILLBRAE,SAN CARLOS,20,2,14.0,14,14,60,25.0,0.0,59.0
7257,Baseline SB,MILLBRAE,SAN CARLOS,21,1,14.0,14,14,60,29.5,0.0,59.0
7258,Baseline SB,MILLBRAE,SAN CARLOS,22,1,14.0,14,14,60,29.5,0.0,59.0
7259,Baseline SB,MILLBRAE,SAN CARLOS,23,1,14.0,14,14,39,19.0,0.0,38.0
7260,Baseline SB,MILLBRAE,SAN JOSE,5,4,45.0,35,50,60,9.65,0.0,30.0
7261,Baseline SB,MILLBRAE,SAN JOSE,6,8,45.0,35,50,60,3.8,0.0,11.0
7262,Baseline SB,MILLBRAE,SAN JOSE,7,8,45.0,35,50,60,3.8,0.0,11.0
7263,Baseline SB,MILLBRAE,SAN JOSE,8,8,45.0,35,50,60,3.8,0.0,11.0
7264,Baseline SB,MILLBRAE,SAN JOSE,9,8,45.0,35,50,60,3.8,0.0,11.0
7265,Baseline SB,MILLBRAE,SAN JOSE,10,8,45.0,35,50,60,9.3,0.0,41.0
7266,Baseline SB,MILLBRAE,SAN JOSE,11,4,45.0,35,50,60,15.15,0.0,41.0
7267,Baseline SB,MILLBRAE,SAN JOSE,12,4,45.0,35,50,60,15.15,0.0,41.0
7268,Baseline SB,MILLBRAE,SAN JOSE,13,4,45.0,35,50,60,15.15,0.0,41.0
7269,Baseline SB,MILLBRAE,SAN JOSE,14,4,45.0,35,50,60,15.15,0.0,41.0
7270,Baseline SB,MILLBRAE,SAN JOSE,15,4,45.0,35,50,60,9.65,0.0,30.0
7271,Baseline SB,MILLBRAE,SAN JOSE,16,8,45.0,35,50,60,3.8,0.0,11.0
7272,Baseline SB,MILLBRAE,SAN JOSE,17,8,45.0,35,50,60,3.8,0.0,11.0
7273,Baseline SB,MILLBRAE,SAN JOSE,18,8,45.0,35,50,60,3.8,0.0,11.0
7274,Baseline SB,MILLBRAE,SAN JOSE,19,8,45.0,35,50,60,3.8,0.0,11.0
7275,Baseline SB,MILLBRAE,SAN JOSE,20,8,45.0,35,50,60,9.3,0.0,41.0
7276,Baseline SB,MILLBRAE,SAN JOSE,21,4,45.0,35,50,60,15.15,0.0,41.0
7277,Baseline SB,MILLBRAE,SAN JOSE,22,4,45.0,35,50,60,15.15,0.0,41.0
7278,Baseline SB,MILLBRAE,SAN JOSE,23,4,45.0,35,50,49,10.46938775510204,0.0,30.0
7279,Baseline SB,MILLBRAE,SAN MATEO,5,2,5.5,4,7,60,19.416666666666668,0.0,43.0
7280,Baseline SB,MILLBRAE,SAN MATEO,6,4,5.5,4,7,60,10.333333333333334,0.0,24.0
7281,Baseline SB,MILLBRAE,SAN MATEO,7,4,5.5,4,7,60,10.333333333333334,0.0,24.0
7282,Baseline SB,MILLBRAE,SAN MATEO,8,4,5.5,4,7,60,10.333333333333334,0.0,24.0
7283,Baseline SB,MILLBRAE,SAN MATEO,9,4,5.5,4,7,60,10.333333333333334,0.0,24.0
7284,Baseline SB,MILLBRAE,SAN MATEO,10,4,5.5,4,7,60,15.833333333333334,0.0,54.0
7285,Baseline SB,MILLBRAE,SAN MATEO,11,2,5.5,4,7,60,24.916666666666668,0.0,54.0
7286,Baseline SB,MILLBRAE,SAN MATEO,12,2,5.5,4,7,60,24.916666666666668,0.0,54.0
7287,Baseline SB,MILLBRAE,SAN MATEO,13,2,5.5,4,7,60,24.916666666666668,0.0,54.0
7288,Baseline SB,MILLBRAE,SAN MATEO,14,2,5.5,4,7,60,24.916666666666668,0.0,54.0
7289,Baseline SB,MILLBRAE,SAN MATEO,15,2,5.5,4,7,60,19.416666666666668,0.0,43.0
7290,Baseline SB,MILLBRAE,SAN MATEO,16,4,5.5,4,7,60,10.333333333333334,0.0,24.0
7291,Baseline SB,MILLBRAE,SAN MATEO,17,4,5.5,4,7,60,10.333333333333334,0.0,24.0
7292,Baseline SB,MILLBRAE,SAN MATEO,18,4,5.5,4,7,60,10.333333333333334,0.0,24.0
7293,Baseline SB,MILLBRAE,SAN MATEO,19,4,5.5,4,7,60,10.333333333333334,0.0,24.0
7294,Baseline SB,MILLBRAE,SAN MATEO,20,4,5.5,4,7,60,15.833333333333334,0.0,54.0
7295,Baseline SB,MILLBRAE,SAN MATEO,21,2,5.5,4,7,60,24.916666666666668,0.0,54.0
7296,Baseline SB,MILLBRAE,SAN MATEO,22,2,5.5,4,7,60,24.916666666666668,0.0,54.0
7297,Baseline SB,MILLBRAE,SAN MATEO,23,2,5.5,4,7,49,19.510204081632654,0.0,43.0
7298,Baseline SB,MILLBRAE,SANTA CLARA,5,1,40.0,40,40,60,21.5,0.0,43.0
7299,Baseline SB,MILLBRAE,SANTA CLARA,6,2,40.0,40,40,60,14.5,0.0,29.0
7300,Baseline SB,MILLBRAE,SANTA CLARA,7,2,40.0,40,40,60,14.5,0.0,29.0
7301,Baseline SB,MILLBRAE,SANTA CLARA,8,2,40.0,40,40,60,14.5,0.0,29.0
7302,Baseline SB,MILLBRAE,SANTA CLARA,9,2,40.0,40,40,60,14.5,0.0,29.0
7303,Baseline SB,MILLBRAE,SANTA CLARA,10,2,40.0,40,40,60,22.5,0.0,59.0
7304,Baseline SB,MILLBRAE,SANTA CLARA,11,1,40.0,40,40,60,29.5,0.0,59.0
7305,Baseline SB,MILLBRAE,SANTA CLARA,12,1,40.0,40,40,60,29.5,0.0,59.0
7306,Baseline SB,MILLBRAE,SANTA CLARA,13,1,40.0,40,40,60,29.5,0.0,59.0
7307,Baseline SB,MILLBRAE,SANTA CLARA,14,1,40.0,40,40,60,29.5,0.0,59.0
7308,Baseline SB,MILLBRAE,SANTA CLARA,15,1,40.0,40,40,60,21.5,0.0,43.0
7309,Baseline SB,MILLBRAE,SANTA CLARA,16,2,40.0,40,40,60,14.5,0.0,29.0
7310,Baseline SB,MILLBRAE,SANTA CLARA,17,2,40.0,40,40,60,14.5,0.0,29.0
7311,Baseline SB,MILLBRAE,SANTA CLARA,18,2,40.0,40,40,60,14.5,0.0,29.0
7312,Baseline SB,MILLBRAE,SANTA CLARA,19,2,40.0,40,40,60,14.5,0.0,29.0
7313,Baseline SB,MILLBRAE,SANTA CLARA,20,2,40.0,40,40,60,22.5,0.0,59.0
7314,Baseline SB,MILLBRAE,SANTA CLARA,21,1,40.0,40,40,60,29.5,0.0,59.0
7315,Baseline SB,MILLBRAE,SANTA CLARA,22,1,40.0,40,40,60,29.5,0.0,59.0
7316,Baseline SB,MILLBRAE,SANTA CLARA,23,1,40.0,40,40,44,21.5,0.0,43.0
7317,Baseline SB,MILLBRAE,SUNNYVALE,5,2,34.5,34,35,60,16.916666666666668,0.0,38.0
7318,Baseline SB,MILLBRAE,SUNNYVALE,6,4,34.5,34,35,60,10.333333333333334,0.0,24.0
7319,Baseline SB,MILLBRAE,SUNNYVALE,7,4,34.5,34,35,60,10.333333333333334,0.0,24.0
7320,Baseline SB,MILLBRAE,SUNNYVALE,8,4,34.5,34,35,60,10.333333333333334,0.0,24.0
7321,Baseline SB,MILLBRAE,SUNNYVALE,9,4,34.5,34,35,60,10.333333333333334,0.0,24.0
7322,Baseline SB,MILLBRAE,SUNNYVALE,10,4,34.5,34,35,60,18.333333333333332,0.0,54.0
7323,Baseline SB,MILLBRAE,SUNNYVALE,11,2,34.5,34,35,60,24.916666666666668,0.0,54.0
7324,Baseline SB,MILLBRAE,SUNNYVALE,12,2,34.5,34,35,60,24.916666666666668,0.0,54.0
7325,Baseline SB,MILLBRAE,SUNNYVALE,13,2,34.5,34,35,60,24.916666666666668,0.0,54.0
7326,Baseline SB,MILLBRAE,SUNNYVALE,14,2,34.5,34,35,60,24.916666666666668,0.0,54.0
7327,Baseline SB,MILLBRAE,SUNNYVALE,15,2,34.0,34,34,60,16.916666666666668,0.0,38.0
7328,Baseline SB,MILLBRAE,SUNNYVALE,16,4,34.0,34,34,60,10.333333333333334,0.0,24.0
7329,Baseline SB,MILLBRAE,SUNNYVALE,17,4,34.0,34,34,60,10.333333333333334,0.0,24.0
7330,Baseline SB,MILLBRAE,SUNNYVALE,18,4,34.0,34,34,60,10.333333333333334,0.0,24.0
7331,Baseline SB,MILLBRAE,SUNNYVALE,19,4,34.0,34,34,60,10.333333333333334,0.0,24.0
7332,Baseline SB,MILLBRAE,SUNNYVALE,20,4,34.25,34,35,60,18.333333333333332,0.0,54.0
7333,Baseline SB,MILLBRAE,SUNNYVALE,21,2,34.5,34,35,60,24.916666666666668,0.0,54.0
7334,Baseline SB,MILLBRAE,SUNNYVALE,22,2,34.5,34,35,60,24.916666666666668,0.0,54.0
7335,Baseline SB,MILLBRAE,SUNNYVALE,23,2,34.5,34,35,44,17.068181818181817,0.0,38.0
7336,Baseline SB,MILLBRAE,TAMIEN (HSR) $,5,3,51.333333333333336,50,53,60,15.25,0.0,38.0
7337,Baseline SB,MILLBRAE,TAMIEN (HSR) $,6,6,51.333333333333336,50,53,60,7.0,0.0,19.0
7338,Baseline SB,MILLBRAE,TAMIEN (HSR) $,7,6,51.333333333333336,50,53,60,7.0,0.0,19.0
7339,Baseline SB,MILLBRAE,TAMIEN (HSR) $,8,6,51.333333333333336,50,53,60,7.0,0.0,19.0
7340,Baseline SB,MILLBRAE,TAMIEN (HSR) $,9,6,51.333333333333336,50,53,60,7.0,0.0,19.0
7341,Baseline SB,MILLBRAE,TAMIEN (HSR) $,10,6,51.333333333333336,50,53,60,12.5,0.0,49.0
7342,Baseline SB,MILLBRAE,TAMIEN (HSR) $,11,3,51.333333333333336,50,53,60,20.75,0.0,49.0
7343,Baseline SB,MILLBRAE,TAMIEN (HSR) $,12,3,51.333333333333336,50,53,60,20.75,0.0,49.0
7344,Baseline SB,MILLBRAE,TAMIEN (HSR) $,13,3,51.333333333333336,50,53,60,20.75,0.0,49.0
7345,Baseline SB,MILLBRAE,TAMIEN (HSR) $,14,3,51.333333333333336,50,53,60,20.75,0.0,49.0
7346,Baseline SB,MILLBRAE,TAMIEN (HSR) $,15,3,51.666666666666664,50,53,60,15.25,0.0,38.0
7347,Baseline SB,MILLBRAE,TAMIEN (HSR) $,16,6,51.666666666666664,50,53,60,7.0,0.0,19.0
7348,Baseline SB,MILLBRAE,TAMIEN (HSR) $,17,6,51.666666666666664,50,53,60,7.0,0.0,19.0
7349,Baseline SB,MILLBRAE,TAMIEN (HSR) $,18,6,51.666666666666664,50,53,60,7.0,0.0,19.0
7350,Baseline SB,MILLBRAE,TAMIEN (HSR) $,19,6,51.666666666666664,50,53,60,7.0,0.0,19.0
7351,Baseline SB,MILLBRAE,TAMIEN (HSR) $,20,6,51.5,50,53,60,12.5,0.0,49.0
7352,Baseline SB,MILLBRAE,TAMIEN (HSR) $,21,3,51.333333333333336,50,53,60,20.75,0.0,49.0
7353,Baseline SB,MILLBRAE,TAMIEN (HSR) $,22,3,51.333333333333336,50,53,60,20.75,0.0,49.0
7354,Baseline SB,MILLBRAE,TAMIEN (HSR) $,23,3,51.333333333333336,50,53,49,15.53061224489796,0.0,38.0
7355,Baseline SB,MORGAN HILL (HSR) $,GILROY (HSR) $,16,1,8.0,8,8,60,29.5,0.0,59.0
7356,Baseline SB,MORGAN HILL (HSR) $,GILROY (HSR) $,17,1,8.0,8,8,60,29.5,0.0,59.0
7357,Baseline SB,MORGAN HILL (HSR) $,GILROY (HSR) $,18,1,8.0,8,8,60,29.5,0.0,59.0
7358,Baseline SB,MORGAN HILL (HSR) $,GILROY (HSR) $,19,1,8.0,8,8,60,29.5,0.0,59.0
7359,Baseline SB,MORGAN HILL (HSR) $,GILROY (HSR) $,20,1,8.0,8,8,49,24.0,0.0,48.0
7360,Baseline SB,MOUNTAIN VIEW,BLOSSOM HILL (HSR) $,16,1,30.0,30,30,60,29.5,0.0,59.0
7361,Baseline SB,MOUNTAIN VIEW,BLOSSOM HILL (HSR) $,17,1,30.0,30,30,60,29.5,0.0,59.0
7362,Baseline SB,MOUNTAIN VIEW,BLOSSOM HILL (HSR) $,18,1,30.0,30,30,60,29.5,0.0,59.0
7363,Baseline SB,MOUNTAIN VIEW,BLOSSOM HILL (HSR) $,19,1,30.0,30,30,60,29.5,0.0,59.0
7364,Baseline SB,MOUNTAIN VIEW,BLOSSOM HILL (HSR) $,20,1,30.0,30,30,39,19.0,0.0,38.0
7365,Baseline SB,MOUNTAIN VIEW,CAPITOL (HSR) $,16,2,26.0,26,26,60,14.5,0.0,29.0
7366,Baseline SB,MOUNTAIN VIEW,CAPITOL (HSR) $,17,2,26.0,26,26,60,14.5,0.0,29.0
7367,Baseline SB,MOUNTAIN VIEW,CAPITOL (HSR) $,18,2,26.0,26,26,60,14.5,0.0,29.0
7368,Baseline SB,MOUNTAIN VIEW,CAPITOL (HSR) $,19,2,26.0,26,26,60,14.5,0.0,29.0
7369,Baseline SB,MOUNTAIN VIEW,CAPITOL (HSR) $,20,2,26.0,26,26,39,12.076923076923077,0.0,29.0
7370,Baseline SB,MOUNTAIN VIEW,GILROY (HSR) $,16,2,48.0,48,48,60,14.5,0.0,29.0
7371,Baseline SB,MOUNTAIN VIEW,GILROY (HSR) $,17,2,48.0,48,48,60,14.5,0.0,29.0
7372,Baseline SB,MOUNTAIN VIEW,GILROY (HSR) $,18,2,48.0,48,48,60,14.5,0.0,29.0
7373,Baseline SB,MOUNTAIN VIEW,GILROY (HSR) $,19,2,48.0,48,48,60,14.5,0.0,29.0
7374,Baseline SB,MOUNTAIN VIEW,GILROY (HSR) $,20,2,48.0,48,48,39,12.076923076923077,0.0,29.0
7375,Baseline SB,MOUNTAIN VIEW,LAWRENCE,6,4,8.0,7,9,60,8.2,0.0,20.0
7376,Baseline SB,MOUNTAIN VIEW,LAWRENCE,7,4,8.0,7,9,60,8.2,0.0,20.0
7377,Baseline SB,MOUNTAIN VIEW,LAWRENCE,8,4,8.0,7,9,60,8.2,0.0,20.0
7378,Baseline SB,MOUNTAIN VIEW,LAWRENCE,9,4,8.0,7,9,60,8.2,0.0,20.0
7379,Baseline SB,MOUNTAIN VIEW,LAWRENCE,10,4,8.0,7,9,60,8.2,0.0,20.0
7380,Baseline SB,MOUNTAIN VIEW,LAWRENCE,11,2,8.0,7,9,60,21.85,0.0,50.0
7381,Baseline SB,MOUNTAIN VIEW,LAWRENCE,12,2,8.0,7,9,60,21.85,0.0,50.0
7382,Baseline SB,MOUNTAIN VIEW,LAWRENCE,13,2,8.0,7,9,60,21.85,0.0,50.0
7383,Baseline SB,MOUNTAIN VIEW,LAWRENCE,14,2,8.0,7,9,60,21.85,0.0,50.0
7384,Baseline SB,MOUNTAIN VIEW,LAWRENCE,15,2,8.0,7,9,60,21.166666666666668,0.0,49.0
7385,Baseline SB,MOUNTAIN VIEW,LAWRENCE,16,4,8.0,7,9,60,7.833333333333333,0.0,19.0
7386,Baseline SB,MOUNTAIN VIEW,LAWRENCE,17,4,8.0,7,9,60,7.833333333333333,0.0,19.0
7387,Baseline SB,MOUNTAIN VIEW,LAWRENCE,18,4,8.0,7,9,60,7.833333333333333,0.0,19.0
7388,Baseline SB,MOUNTAIN VIEW,LAWRENCE,19,4,8.0,7,9,60,7.833333333333333,0.0,19.0
7389,Baseline SB,MOUNTAIN VIEW,LAWRENCE,20,4,8.0,7,9,60,8.016666666666667,0.0,20.0
7390,Baseline SB,MOUNTAIN VIEW,LAWRENCE,21,2,8.0,7,9,60,21.85,0.0,50.0
7391,Baseline SB,MOUNTAIN VIEW,LAWRENCE,22,2,8.0,7,9,60,21.85,0.0,50.0
7392,Baseline SB,MOUNTAIN VIEW,LAWRENCE,23,2,8.0,7,9,60,21.85,0.0,50.0
7393,Baseline SB,MOUNTAIN VIEW,LAWRENCE,24,2,8.0,7,9,19,4.2631578947368425,0.0,9.0
7394,Baseline SB,MOUNTAIN VIEW,MORGAN HILL (HSR) $,16,1,40.0,40,40,60,29.5,0.0,59.0
7395,Baseline SB,MOUNTAIN VIEW,MORGAN HILL (HSR) $,17,1,40.0,40,40,60,29.5,0.0,59.0
7396,Baseline SB,MOUNTAIN VIEW,MORGAN HILL (HSR) $,18,1,40.0,40,40,60,29.5,0.0,59.0
7397,Baseline SB,MOUNTAIN VIEW,MORGAN HILL (HSR) $,19,1,40.0,40,40,60,29.5,0.0,59.0
7398,Baseline SB,MOUNTAIN VIEW,MORGAN HILL (HSR) $,20,1,40.0,40,40,9,4.0,0.0,8.0
7399,Baseline SB,MOUNTAIN VIEW,SAN JOSE,6,6,18.0,17,20,60,7.533333333333333,0.0,20.0
7400,Baseline SB,MOUNTAIN VIEW,SAN JOSE,7,6,18.0,17,20,60,7.533333333333333,0.0,20.0
7401,Baseline SB,MOUNTAIN VIEW,SAN JOSE,8,6,18.0,17,20,60,7.533333333333333,0.0,20.0
7402,Baseline SB,MOUNTAIN VIEW,SAN JOSE,9,6,18.0,17,20,60,7.533333333333333,0.0,20.0
7403,Baseline SB,MOUNTAIN VIEW,SAN JOSE,10,6,18.0,17,20,60,7.533333333333333,0.0,20.0
7404,Baseline SB,MOUNTAIN VIEW,SAN JOSE,11,3,18.0,17,20,60,21.516666666666666,0.0,50.0
7405,Baseline SB,MOUNTAIN VIEW,SAN JOSE,12,3,18.0,17,20,60,21.516666666666666,0.0,50.0
7406,Baseline SB,MOUNTAIN VIEW,SAN JOSE,13,3,18.0,17,20,60,21.516666666666666,0.0,50.0
7407,Baseline SB,MOUNTAIN VIEW,SAN JOSE,14,3,18.0,17,20,60,21.516666666666666,0.0,50.0
7408,Baseline SB,MOUNTAIN VIEW,SAN JOSE,15,3,18.0,17,20,60,20.833333333333332,0.0,49.0
7409,Baseline SB,MOUNTAIN VIEW,SAN JOSE,16,6,18.333333333333332,17,20,60,7.0,0.0,19.0
7410,Baseline SB,MOUNTAIN VIEW,SAN JOSE,17,6,18.333333333333332,17,20,60,7.0,0.0,19.0
7411,Baseline SB,MOUNTAIN VIEW,SAN JOSE,18,6,18.333333333333332,17,20,60,7.0,0.0,19.0
7412,Baseline SB,MOUNTAIN VIEW,SAN JOSE,19,6,18.333333333333332,17,20,60,7.0,0.0,19.0
7413,Baseline SB,MOUNTAIN VIEW,SAN JOSE,20,6,18.333333333333332,17,20,60,7.183333333333334,0.0,20.0
7414,Baseline SB,MOUNTAIN VIEW,SAN JOSE,21,3,18.0,17,20,60,21.516666666666666,0.0,50.0
7415,Baseline SB,MOUNTAIN VIEW,SAN JOSE,22,3,18.0,17,20,60,21.516666666666666,0.0,50.0
7416,Baseline SB,MOUNTAIN VIEW,SAN JOSE,23,3,18.0,17,20,60,21.516666666666666,0.0,50.0
7417,Baseline SB,MOUNTAIN VIEW,SAN JOSE,24,3,18.0,17,20,19,3.210526315789474,0.0,9.0
7418,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,6,2,10.0,10,10,60,14.5,0.0,29.0
7419,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,7,2,10.0,10,10,60,14.5,0.0,29.0
7420,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,8,2,10.0,10,10,60,14.5,0.0,29.0
7421,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,9,2,10.0,10,10,60,14.5,0.0,29.0
7422,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,10,2,10.0,10,10,60,14.5,0.0,29.0
7423,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,11,1,10.0,10,10,60,29.5,0.0,59.0
7424,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,12,1,10.0,10,10,60,29.5,0.0,59.0
7425,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,13,1,10.0,10,10,60,29.5,0.0,59.0
7426,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,14,1,10.0,10,10,60,29.5,0.0,59.0
7427,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,15,1,10.0,10,10,60,29.5,0.0,59.0
7428,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,16,2,10.0,10,10,60,14.5,0.0,29.0
7429,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,17,2,10.0,10,10,60,14.5,0.0,29.0
7430,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,18,2,10.0,10,10,60,14.5,0.0,29.0
7431,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,19,2,10.0,10,10,60,14.5,0.0,29.0
7432,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,20,2,10.0,10,10,60,14.5,0.0,29.0
7433,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,21,1,10.0,10,10,60,29.5,0.0,59.0
7434,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,22,1,10.0,10,10,60,29.5,0.0,59.0
7435,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,23,1,10.0,10,10,60,29.5,0.0,59.0
7436,Baseline SB,MOUNTAIN VIEW,SANTA CLARA,24,1,10.0,10,10,14,6.5,0.0,13.0
7437,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,6,4,4.0,4,4,60,11.033333333333333,0.0,25.0
7438,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,7,4,4.0,4,4,60,11.033333333333333,0.0,25.0
7439,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,8,4,4.0,4,4,60,11.033333333333333,0.0,25.0
7440,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,9,4,4.0,4,4,60,11.033333333333333,0.0,25.0
7441,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,10,4,4.0,4,4,60,11.033333333333333,0.0,25.0
7442,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,11,2,4.0,4,4,60,25.766666666666666,0.0,55.0
7443,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,12,2,4.0,4,4,60,25.766666666666666,0.0,55.0
7444,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,13,2,4.0,4,4,60,25.766666666666666,0.0,55.0
7445,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,14,2,4.0,4,4,60,25.766666666666666,0.0,55.0
7446,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,15,2,4.0,4,4,60,25.0,0.0,54.0
7447,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,16,4,4.0,4,4,60,10.333333333333334,0.0,24.0
7448,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,17,4,4.0,4,4,60,10.333333333333334,0.0,24.0
7449,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,18,4,4.0,4,4,60,10.333333333333334,0.0,24.0
7450,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,19,4,4.0,4,4,60,10.333333333333334,0.0,24.0
7451,Baseline SB,MOUNTAIN VIEW,SUNNYVALE,20,4,4.0,4,4,60,10.6,0.0,25.0
