,scenario,departure_station,arrival_station,departure_hour,count_journey_time,mean_journey_time,min_journey_time,max_journey_time,count_wait_time,mean_wait_time,min_wait_time,max_wait_time
7798,Existing,San Mateo Caltrain,Hillsdale Caltrain,24,1,7.0,7,7,41,20.0,0.0,40.0
7799,Existing,San Mateo Caltrain,Lawrence Caltrain,5,2,49.5,49,50,60,14.733333333333333,0.0,32.0
7800,Existing,San Mateo Caltrain,Lawrence Caltrain,6,1,39.0,39,39,60,20.316666666666666,0.0,40.0
7801,Existing,San Mateo Caltrain,Lawrence Caltrain,7,2,40.5,36,45,60,16.166666666666668,0.0,39.0
7802,Existing,San Mateo Caltrain,Lawrence Caltrain,8,2,40.5,36,45,60,15.233333333333333,0.0,37.0
7803,Existing,San Mateo Caltrain,Lawrence Caltrain,9,2,48.5,47,50,60,15.316666666666666,0.0,36.0
7804,Existing,San Mateo Caltrain,Lawrence Caltrain,10,2,48.0,46,50,60,25.666666666666668,0.0,59.0
7805,Existing,San Mateo Caltrain,Lawrence Caltrain,11,1,50.0,50,50,60,29.5,0.0,59.0
7806,Existing,San Mateo Caltrain,Lawrence Caltrain,12,1,50.0,50,50,60,29.5,0.0,59.0
7807,Existing,San Mateo Caltrain,Lawrence Caltrain,13,1,50.0,50,50,60,29.5,0.0,59.0
7808,Existing,San Mateo Caltrain,Lawrence Caltrain,14,1,50.0,50,50,60,19.15,0.0,36.0
7809,Existing,San Mateo Caltrain,Lawrence Caltrain,15,2,49.5,47,52,60,11.566666666666666,0.0,25.0
7810,Existing,San Mateo Caltrain,Lawrence Caltrain,16,1,49.0,49,49,60,95.23333333333333,0.0,127.0
7811,Existing,San Mateo Caltrain,Lawrence Caltrain,18,1,42.0,42,42,60,75.33333333333333,0.0,114.0
7812,Existing,San Mateo Caltrain,Lawrence Caltrain,20,1,49.0,49,49,60,29.5,0.0,59.0
7813,Existing,San Mateo Caltrain,Lawrence Caltrain,21,1,49.0,49,49,60,29.5,0.0,59.0
7814,Existing,San Mateo Caltrain,Lawrence Caltrain,22,1,49.0,49,49,60,29.5,0.0,59.0
7815,Existing,San Mateo Caltrain,Lawrence Caltrain,23,1,49.0,49,49,60,62.5,0.0,95.0
7816,Existing,San Mateo Caltrain,Lawrence Caltrain,24,1,49.0,49,49,41,20.0,0.0,40.0
7817,Existing,San Mateo Caltrain,Menlo Park Caltrain,5,2,22.5,22,23,60,14.733333333333333,0.0,32.0
7818,Existing,San Mateo Caltrain,Menlo Park Caltrain,6,1,20.0,20,20,60,20.316666666666666,0.0,40.0
7819,Existing,San Mateo Caltrain,Menlo Park Caltrain,7,2,17.5,17,18,60,16.166666666666668,0.0,39.0
7820,Existing,San Mateo Caltrain,Menlo Park Caltrain,8,2,17.5,17,18,60,15.233333333333333,0.0,37.0
7821,Existing,San Mateo Caltrain,Menlo Park Caltrain,9,2,22.0,20,24,60,15.316666666666666,0.0,36.0
7822,Existing,San Mateo Caltrain,Menlo Park Caltrain,10,2,22.5,21,24,60,25.666666666666668,0.0,59.0
7823,Existing,San Mateo Caltrain,Menlo Park Caltrain,11,1,24.0,24,24,60,29.5,0.0,59.0
7824,Existing,San Mateo Caltrain,Menlo Park Caltrain,12,1,24.0,24,24,60,29.5,0.0,59.0
7825,Existing,San Mateo Caltrain,Menlo Park Caltrain,13,1,24.0,24,24,60,29.5,0.0,59.0
7826,Existing,San Mateo Caltrain,Menlo Park Caltrain,14,1,24.0,24,24,60,19.15,0.0,36.0
7827,Existing,San Mateo Caltrain,Menlo Park Caltrain,15,2,22.5,21,24,60,11.566666666666666,0.0,25.0
7828,Existing,San Mateo Caltrain,Menlo Park Caltrain,16,1,23.0,23,23,60,36.266666666666666,0.0,66.0
7829,Existing,San Mateo Caltrain,Menlo Park Caltrain,17,1,26.0,26,26,60,30.35,0.0,60.0
7830,Existing,San Mateo Caltrain,Menlo Park Caltrain,18,1,25.0,25,25,60,28.666666666666668,0.0,58.0
7831,Existing,San Mateo Caltrain,Menlo Park Caltrain,19,1,26.0,26,26,60,26.1,0.0,55.0
7832,Existing,San Mateo Caltrain,Menlo Park Caltrain,20,1,24.0,24,24,60,29.5,0.0,59.0
7833,Existing,San Mateo Caltrain,Menlo Park Caltrain,21,1,24.0,24,24,60,29.5,0.0,59.0
7834,Existing,San Mateo Caltrain,Menlo Park Caltrain,22,1,24.0,24,24,60,29.5,0.0,59.0
7835,Existing,San Mateo Caltrain,Menlo Park Caltrain,23,1,24.0,24,24,60,62.5,0.0,95.0
7836,Existing,San Mateo Caltrain,Menlo Park Caltrain,24,1,24.0,24,24,41,20.0,0.0,40.0
7837,Existing,San Mateo Caltrain,Millbrae Caltrain,5,1,8.0,8,8,60,16.583333333333332,0.0,34.0
7838,Existing,San Mateo Caltrain,Millbrae Caltrain,6,2,8.0,8,8,60,20.266666666666666,0.0,40.0
7839,Existing,San Mateo Caltrain,Millbrae Caltrain,7,2,8.0,8,8,60,15.35,0.0,35.0
7840,Existing,San Mateo Caltrain,Millbrae Caltrain,8,2,8.0,8,8,60,13.7,0.0,29.0
7841,Existing,San Mateo Caltrain,Millbrae Caltrain,9,2,8.5,8,9,60,14.916666666666666,0.0,34.0
7842,Existing,San Mateo Caltrain,Millbrae Caltrain,10,2,8.0,8,8,60,14.266666666666667,0.0,33.0
7843,Existing,San Mateo Caltrain,Millbrae Caltrain,11,1,8.0,8,8,60,29.5,0.0,59.0
7844,Existing,San Mateo Caltrain,Millbrae Caltrain,12,1,8.0,8,8,60,29.5,0.0,59.0
7845,Existing,San Mateo Caltrain,Millbrae Caltrain,13,1,8.0,8,8,60,29.5,0.0,59.0
7846,Existing,San Mateo Caltrain,Millbrae Caltrain,14,1,8.0,8,8,60,31.066666666666666,0.0,61.0
7847,Existing,San Mateo Caltrain,Millbrae Caltrain,15,2,9.5,8,11,60,25.216666666666665,0.0,55.0
7848,Existing,San Mateo Caltrain,Millbrae Caltrain,16,3,7.333333333333333,6,8,60,10.283333333333333,0.0,42.0
7849,Existing,San Mateo Caltrain,Millbrae Caltrain,17,2,8.0,8,8,60,18.25,0.0,44.0
7850,Existing,San Mateo Caltrain,Millbrae Caltrain,18,2,8.0,8,8,60,17.916666666666668,0.0,40.0
7851,Existing,San Mateo Caltrain,Millbrae Caltrain,19,1,8.0,8,8,60,18.3,0.0,35.0
7852,Existing,San Mateo Caltrain,Millbrae Caltrain,20,2,8.0,8,8,60,24.566666666666666,0.0,59.0
7853,Existing,San Mateo Caltrain,Millbrae Caltrain,21,1,8.0,8,8,60,29.5,0.0,59.0
7854,Existing,San Mateo Caltrain,Millbrae Caltrain,22,1,8.0,8,8,60,26.0,0.0,45.0
7855,Existing,San Mateo Caltrain,Millbrae Caltrain,23,1,8.0,8,8,31,15.0,0.0,30.0
7856,Existing,San Mateo Caltrain,Morgan Hill Caltrain,15,1,101.0,101,101,60,67.1,0.0,153.0
7857,Existing,San Mateo Caltrain,Morgan Hill Caltrain,18,1,88.0,88,88,10,4.5,0.0,9.0
7858,Existing,San Mateo Caltrain,Mountain View Caltrain,5,2,39.5,39,40,60,14.733333333333333,0.0,32.0
7859,Existing,San Mateo Caltrain,Mountain View Caltrain,6,1,34.0,34,34,60,20.316666666666666,0.0,40.0
7860,Existing,San Mateo Caltrain,Mountain View Caltrain,7,2,31.5,28,35,60,16.166666666666668,0.0,39.0
7861,Existing,San Mateo Caltrain,Mountain View Caltrain,8,2,31.5,28,35,60,15.233333333333333,0.0,37.0
7862,Existing,San Mateo Caltrain,Mountain View Caltrain,9,2,39.0,37,41,60,15.316666666666666,0.0,36.0
7863,Existing,San Mateo Caltrain,Mountain View Caltrain,10,2,39.0,37,41,60,25.666666666666668,0.0,59.0
7864,Existing,San Mateo Caltrain,Mountain View Caltrain,11,1,41.0,41,41,60,29.5,0.0,59.0
7865,Existing,San Mateo Caltrain,Mountain View Caltrain,12,1,41.0,41,41,60,29.5,0.0,59.0
7866,Existing,San Mateo Caltrain,Mountain View Caltrain,13,1,41.0,41,41,60,29.5,0.0,59.0
7867,Existing,San Mateo Caltrain,Mountain View Caltrain,14,1,41.0,41,41,60,19.15,0.0,36.0
7868,Existing,San Mateo Caltrain,Mountain View Caltrain,15,2,40.0,38,42,60,11.566666666666666,0.0,25.0
7869,Existing,San Mateo Caltrain,Mountain View Caltrain,16,2,34.0,29,39,60,20.6,0.0,46.0
7870,Existing,San Mateo Caltrain,Mountain View Caltrain,17,2,31.5,29,34,60,16.35,0.0,39.0
7871,Existing,San Mateo Caltrain,Mountain View Caltrain,18,2,31.0,29,33,60,15.666666666666666,0.0,38.0
7872,Existing,San Mateo Caltrain,Mountain View Caltrain,19,1,35.0,35,35,60,26.1,0.0,55.0
7873,Existing,San Mateo Caltrain,Mountain View Caltrain,20,1,40.0,40,40,60,29.5,0.0,59.0
7874,Existing,San Mateo Caltrain,Mountain View Caltrain,21,1,40.0,40,40,60,29.5,0.0,59.0
7875,Existing,San Mateo Caltrain,Mountain View Caltrain,22,1,40.0,40,40,60,29.5,0.0,59.0
7876,Existing,San Mateo Caltrain,Mountain View Caltrain,23,1,40.0,40,40,60,62.5,0.0,95.0
7877,Existing,San Mateo Caltrain,Mountain View Caltrain,24,1,40.0,40,40,41,20.0,0.0,40.0
7878,Existing,San Mateo Caltrain,Palo Alto Caltrain,5,2,26.5,26,27,60,14.733333333333333,0.0,32.0
7879,Existing,San Mateo Caltrain,Palo Alto Caltrain,6,2,25.0,24,26,60,13.416666666666666,0.0,30.0
7880,Existing,San Mateo Caltrain,Palo Alto Caltrain,7,3,23.0,21,26,60,9.65,0.0,22.0
7881,Existing,San Mateo Caltrain,Palo Alto Caltrain,8,3,23.0,21,26,60,9.283333333333333,0.0,20.0
7882,Existing,San Mateo Caltrain,Palo Alto Caltrain,9,2,26.0,24,28,60,15.316666666666666,0.0,36.0
7883,Existing,San Mateo Caltrain,Palo Alto Caltrain,10,2,26.5,25,28,60,25.666666666666668,0.0,59.0
7884,Existing,San Mateo Caltrain,Palo Alto Caltrain,11,1,28.0,28,28,60,29.5,0.0,59.0
7885,Existing,San Mateo Caltrain,Palo Alto Caltrain,12,1,28.0,28,28,60,29.5,0.0,59.0
7886,Existing,San Mateo Caltrain,Palo Alto Caltrain,13,1,28.0,28,28,60,29.5,0.0,59.0
7887,Existing,San Mateo Caltrain,Palo Alto Caltrain,14,1,28.0,28,28,60,19.15,0.0,36.0
7888,Existing,San Mateo Caltrain,Palo Alto Caltrain,15,2,27.0,25,29,60,11.566666666666666,0.0,25.0
7889,Existing,San Mateo Caltrain,Palo Alto Caltrain,16,2,22.5,18,27,60,19.316666666666666,0.0,46.0
7890,Existing,San Mateo Caltrain,Palo Alto Caltrain,17,2,17.0,16,18,60,19.316666666666666,0.0,46.0
7891,Existing,San Mateo Caltrain,Palo Alto Caltrain,18,2,17.0,16,18,60,19.316666666666666,0.0,46.0
7892,Existing,San Mateo Caltrain,Palo Alto Caltrain,19,1,16.0,16,16,60,32.4,0.0,62.0
7893,Existing,San Mateo Caltrain,Palo Alto Caltrain,20,1,28.0,28,28,60,29.5,0.0,59.0
7894,Existing,San Mateo Caltrain,Palo Alto Caltrain,21,1,28.0,28,28,60,29.5,0.0,59.0
7895,Existing,San Mateo Caltrain,Palo Alto Caltrain,22,1,28.0,28,28,60,29.5,0.0,59.0
7896,Existing,San Mateo Caltrain,Palo Alto Caltrain,23,1,28.0,28,28,60,62.5,0.0,95.0
7897,Existing,San Mateo Caltrain,Palo Alto Caltrain,24,1,28.0,28,28,41,20.0,0.0,40.0
7898,Existing,San Mateo Caltrain,Redwood City Caltrain,5,2,17.0,16,18,60,14.733333333333333,0.0,32.0
7899,Existing,San Mateo Caltrain,Redwood City Caltrain,6,2,16.0,14,18,60,13.416666666666666,0.0,30.0
7900,Existing,San Mateo Caltrain,Redwood City Caltrain,7,2,15.0,12,18,60,15.316666666666666,0.0,36.0
7901,Existing,San Mateo Caltrain,Redwood City Caltrain,8,2,15.0,12,18,60,14.95,0.0,36.0
7902,Existing,San Mateo Caltrain,Redwood City Caltrain,9,2,16.5,14,19,60,15.316666666666666,0.0,36.0
7903,Existing,San Mateo Caltrain,Redwood City Caltrain,10,2,17.5,16,19,60,25.666666666666668,0.0,59.0
7904,Existing,San Mateo Caltrain,Redwood City Caltrain,11,1,19.0,19,19,60,29.5,0.0,59.0
7905,Existing,San Mateo Caltrain,Redwood City Caltrain,12,1,19.0,19,19,60,29.5,0.0,59.0
7906,Existing,San Mateo Caltrain,Redwood City Caltrain,13,1,19.0,19,19,60,29.5,0.0,59.0
7907,Existing,San Mateo Caltrain,Redwood City Caltrain,14,1,19.0,19,19,60,19.15,0.0,36.0
7908,Existing,San Mateo Caltrain,Redwood City Caltrain,15,2,17.5,16,19,60,11.566666666666666,0.0,25.0
7909,Existing,San Mateo Caltrain,Redwood City Caltrain,16,1,17.0,17,17,60,29.5,0.0,59.0
7910,Existing,San Mateo Caltrain,Redwood City Caltrain,17,2,14.5,9,20,60,23.316666666666666,0.0,52.0
7911,Existing,San Mateo Caltrain,Redwood City Caltrain,18,2,14.0,9,19,60,22.566666666666666,0.0,51.0
7912,Existing,San Mateo Caltrain,Redwood City Caltrain,19,2,14.5,9,20,60,25.866666666666667,0.0,55.0
7913,Existing,San Mateo Caltrain,Redwood City Caltrain,20,1,19.0,19,19,60,29.5,0.0,59.0
7914,Existing,San Mateo Caltrain,Redwood City Caltrain,21,1,19.0,19,19,60,29.5,0.0,59.0
7915,Existing,San Mateo Caltrain,Redwood City Caltrain,22,1,19.0,19,19,60,29.5,0.0,59.0
7916,Existing,San Mateo Caltrain,Redwood City Caltrain,23,1,19.0,19,19,60,62.5,0.0,95.0
7917,Existing,San Mateo Caltrain,Redwood City Caltrain,24,1,19.0,19,19,41,20.0,0.0,40.0
7918,Existing,San Mateo Caltrain,San Antonio Caltrain,5,2,34.5,34,35,60,16.1,0.0,73.0
7919,Existing,San Mateo Caltrain,San Antonio Caltrain,7,1,30.0,30,30,60,29.5,0.0,59.0
7920,Existing,San Mateo Caltrain,San Antonio Caltrain,8,1,30.0,30,30,60,27.9,0.0,57.0
7921,Existing,San Mateo Caltrain,San Antonio Caltrain,9,2,34.0,32,36,60,15.316666666666666,0.0,36.0
7922,Existing,San Mateo Caltrain,San Antonio Caltrain,10,2,34.5,33,36,60,25.666666666666668,0.0,59.0
7923,Existing,San Mateo Caltrain,San Antonio Caltrain,11,1,36.0,36,36,60,29.5,0.0,59.0
7924,Existing,San Mateo Caltrain,San Antonio Caltrain,12,1,36.0,36,36,60,29.5,0.0,59.0
7925,Existing,San Mateo Caltrain,San Antonio Caltrain,13,1,36.0,36,36,60,29.5,0.0,59.0
7926,Existing,San Mateo Caltrain,San Antonio Caltrain,14,1,36.0,36,36,60,19.15,0.0,36.0
7927,Existing,San Mateo Caltrain,San Antonio Caltrain,15,2,35.0,33,37,60,11.566666666666666,0.0,25.0
7928,Existing,San Mateo Caltrain,San Antonio Caltrain,16,1,35.0,35,35,60,206.4,0.0,242.0
7929,Existing,San Mateo Caltrain,San Antonio Caltrain,20,1,35.0,35,35,60,29.5,0.0,59.0
7930,Existing,San Mateo Caltrain,San Antonio Caltrain,21,1,35.0,35,35,60,29.5,0.0,59.0
7931,Existing,San Mateo Caltrain,San Antonio Caltrain,22,1,35.0,35,35,60,29.5,0.0,59.0
7932,Existing,San Mateo Caltrain,San Antonio Caltrain,23,1,35.0,35,35,60,62.5,0.0,95.0
7933,Existing,San Mateo Caltrain,San Antonio Caltrain,24,1,35.0,35,35,41,20.0,0.0,40.0
7934,Existing,San Mateo Caltrain,San Bruno Caltrain,5,1,13.0,13,13,60,16.583333333333332,0.0,34.0
7935,Existing,San Mateo Caltrain,San Bruno Caltrain,6,1,13.0,13,13,60,43.5,0.0,74.0
7936,Existing,San Mateo Caltrain,San Bruno Caltrain,7,2,12.0,12,12,60,16.85,0.0,41.0
7937,Existing,San Mateo Caltrain,San Bruno Caltrain,8,2,12.0,12,12,60,14.9,0.0,35.0
7938,Existing,San Mateo Caltrain,San Bruno Caltrain,9,2,13.0,13,13,60,14.916666666666666,0.0,34.0
7939,Existing,San Mateo Caltrain,San Bruno Caltrain,10,2,13.0,13,13,60,14.266666666666667,0.0,33.0
7940,Existing,San Mateo Caltrain,San Bruno Caltrain,11,1,13.0,13,13,60,29.5,0.0,59.0
7941,Existing,San Mateo Caltrain,San Bruno Caltrain,12,1,13.0,13,13,60,29.5,0.0,59.0
7942,Existing,San Mateo Caltrain,San Bruno Caltrain,13,1,13.0,13,13,60,29.5,0.0,59.0
7943,Existing,San Mateo Caltrain,San Bruno Caltrain,14,1,13.0,13,13,60,31.066666666666666,0.0,61.0
7944,Existing,San Mateo Caltrain,San Bruno Caltrain,15,2,14.5,13,16,60,25.216666666666665,0.0,55.0
7945,Existing,San Mateo Caltrain,San Bruno Caltrain,16,2,13.0,13,13,60,16.1,0.0,39.0
7946,Existing,San Mateo Caltrain,San Bruno Caltrain,17,2,12.0,11,13,60,16.166666666666668,0.0,39.0
7947,Existing,San Mateo Caltrain,San Bruno Caltrain,18,2,12.0,11,13,60,16.566666666666666,0.0,39.0
7948,Existing,San Mateo Caltrain,San Bruno Caltrain,19,1,11.0,11,11,60,20.633333333333333,0.0,45.0
7949,Existing,San Mateo Caltrain,San Bruno Caltrain,20,2,13.0,13,13,60,24.566666666666666,0.0,59.0
7950,Existing,San Mateo Caltrain,San Bruno Caltrain,21,1,13.0,13,13,60,29.5,0.0,59.0
7951,Existing,San Mateo Caltrain,San Bruno Caltrain,22,1,13.0,13,13,60,26.0,0.0,45.0
7952,Existing,San Mateo Caltrain,San Bruno Caltrain,23,1,12.0,12,12,31,15.0,0.0,30.0
7953,Existing,San Mateo Caltrain,San Carlos Caltrain,5,2,13.0,13,13,60,14.733333333333333,0.0,32.0
7954,Existing,San Mateo Caltrain,San Carlos Caltrain,6,2,11.5,9,14,60,13.416666666666666,0.0,30.0
7955,Existing,San Mateo Caltrain,San Carlos Caltrain,7,3,10.0,7,14,60,9.65,0.0,22.0
7956,Existing,San Mateo Caltrain,San Carlos Caltrain,8,3,10.0,7,14,60,9.283333333333333,0.0,20.0
7957,Existing,San Mateo Caltrain,San Carlos Caltrain,9,2,11.5,9,14,60,15.316666666666666,0.0,36.0
7958,Existing,San Mateo Caltrain,San Carlos Caltrain,10,2,12.5,11,14,60,25.666666666666668,0.0,59.0
7959,Existing,San Mateo Caltrain,San Carlos Caltrain,11,1,14.0,14,14,60,29.5,0.0,59.0
7960,Existing,San Mateo Caltrain,San Carlos Caltrain,12,1,14.0,14,14,60,29.5,0.0,59.0
7961,Existing,San Mateo Caltrain,San Carlos Caltrain,13,1,14.0,14,14,60,29.5,0.0,59.0
7962,Existing,San Mateo Caltrain,San Carlos Caltrain,14,1,14.0,14,14,60,19.15,0.0,36.0
7963,Existing,San Mateo Caltrain,San Carlos Caltrain,15,2,12.5,11,14,60,11.566666666666666,0.0,25.0
7964,Existing,San Mateo Caltrain,San Carlos Caltrain,16,2,11.0,10,12,60,20.6,0.0,46.0
7965,Existing,San Mateo Caltrain,San Carlos Caltrain,17,2,12.0,10,14,60,16.35,0.0,39.0
7966,Existing,San Mateo Caltrain,San Carlos Caltrain,18,2,11.5,10,13,60,15.666666666666666,0.0,38.0
7967,Existing,San Mateo Caltrain,San Carlos Caltrain,19,1,14.0,14,14,60,26.1,0.0,55.0
7968,Existing,San Mateo Caltrain,San Carlos Caltrain,20,1,14.0,14,14,60,29.5,0.0,59.0
7969,Existing,San Mateo Caltrain,San Carlos Caltrain,21,1,14.0,14,14,60,29.5,0.0,59.0
7970,Existing,San Mateo Caltrain,San Carlos Caltrain,22,1,14.0,14,14,60,29.5,0.0,59.0
7971,Existing,San Mateo Caltrain,San Carlos Caltrain,23,1,14.0,14,14,60,62.5,0.0,95.0
7972,Existing,San Mateo Caltrain,San Carlos Caltrain,24,1,14.0,14,14,41,20.0,0.0,40.0
7973,Existing,San Mateo Caltrain,San Francisco Caltrain,5,1,35.0,35,35,60,16.583333333333332,0.0,34.0
7974,Existing,San Mateo Caltrain,San Francisco Caltrain,6,2,30.0,25,35,60,20.266666666666666,0.0,40.0
7975,Existing,San Mateo Caltrain,San Francisco Caltrain,7,3,32.0,28,39,60,13.25,0.0,35.0
7976,Existing,San Mateo Caltrain,San Francisco Caltrain,8,3,32.0,28,39,60,11.9,0.0,29.0
7977,Existing,San Mateo Caltrain,San Francisco Caltrain,9,2,33.0,29,37,60,14.916666666666666,0.0,34.0
7978,Existing,San Mateo Caltrain,San Francisco Caltrain,10,2,33.5,30,37,60,14.266666666666667,0.0,33.0
7979,Existing,San Mateo Caltrain,San Francisco Caltrain,11,1,36.0,36,36,60,29.5,0.0,59.0
7980,Existing,San Mateo Caltrain,San Francisco Caltrain,12,1,36.0,36,36,60,29.5,0.0,59.0
7981,Existing,San Mateo Caltrain,San Francisco Caltrain,13,1,36.0,36,36,60,29.5,0.0,59.0
7982,Existing,San Mateo Caltrain,San Francisco Caltrain,14,1,36.0,36,36,60,31.066666666666666,0.0,61.0
7983,Existing,San Mateo Caltrain,San Francisco Caltrain,15,2,37.0,36,38,60,25.216666666666665,0.0,55.0
7984,Existing,San Mateo Caltrain,San Francisco Caltrain,16,3,34.333333333333336,26,41,60,9.45,0.0,20.0
7985,Existing,San Mateo Caltrain,San Francisco Caltrain,17,3,31.666666666666668,26,40,60,9.916666666666666,0.0,24.0
7986,Existing,San Mateo Caltrain,San Francisco Caltrain,18,3,31.666666666666668,26,40,60,10.316666666666666,0.0,25.0
7987,Existing,San Mateo Caltrain,San Francisco Caltrain,19,2,29.0,29,29,60,13.166666666666666,0.0,31.0
7988,Existing,San Mateo Caltrain,San Francisco Caltrain,20,2,35.5,35,36,60,24.566666666666666,0.0,59.0
7989,Existing,San Mateo Caltrain,San Francisco Caltrain,21,1,36.0,36,36,60,29.5,0.0,59.0
7990,Existing,San Mateo Caltrain,San Francisco Caltrain,22,1,36.0,36,36,60,26.0,0.0,45.0
7991,Existing,San Mateo Caltrain,San Francisco Caltrain,23,1,35.0,35,35,31,15.0,0.0,30.0
7992,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,5,2,67.0,66,68,60,14.733333333333333,0.0,32.0
7993,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,6,2,49.5,48,51,60,13.416666666666666,0.0,30.0
7994,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,7,3,52.666666666666664,48,61,60,9.65,0.0,22.0
7995,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,8,3,52.666666666666664,48,61,60,9.283333333333333,0.0,20.0
7996,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,9,2,62.5,62,63,60,15.316666666666666,0.0,36.0
7997,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,10,2,62.5,62,63,60,25.666666666666668,0.0,59.0
7998,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,11,1,63.0,63,63,60,29.5,0.0,59.0
7999,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,12,1,63.0,63,63,60,29.5,0.0,59.0
8000,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,13,1,63.0,63,63,60,29.5,0.0,59.0
8001,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,14,1,63.0,63,63,60,19.15,0.0,36.0
8002,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,15,2,65.0,61,69,60,11.566666666666666,0.0,25.0
8003,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,16,2,56.5,49,64,60,19.316666666666666,0.0,46.0
8004,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,17,3,49.333333333333336,45,54,60,14.65,0.0,39.0
8005,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,18,3,49.666666666666664,45,57,60,14.116666666666667,0.0,38.0
8006,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,19,2,50.5,45,56,60,25.866666666666667,0.0,55.0
8007,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,20,1,62.0,62,62,60,29.5,0.0,59.0
8008,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,21,1,62.0,62,62,60,29.5,0.0,59.0
8009,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,22,1,62.0,62,62,60,29.5,0.0,59.0
8010,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,23,1,62.0,62,62,60,62.5,0.0,95.0
8011,Existing,San Mateo Caltrain,San Jose Diridon Caltrain,24,1,62.0,62,62,41,20.0,0.0,40.0
8012,Existing,San Mateo Caltrain,San Martin Caltrain,15,1,107.0,107,107,60,67.1,0.0,153.0
8013,Existing,San Mateo Caltrain,San Martin Caltrain,18,1,94.0,94,94,10,4.5,0.0,9.0
8014,Existing,San Mateo Caltrain,Santa Clara Caltrain,5,2,55.5,54,57,60,15.333333333333334,0.0,50.0
8015,Existing,San Mateo Caltrain,Santa Clara Caltrain,6,1,39.0,39,39,60,22.716666666666665,0.0,48.0
8016,Existing,San Mateo Caltrain,Santa Clara Caltrain,7,2,45.5,39,52,60,15.316666666666666,0.0,36.0
8017,Existing,San Mateo Caltrain,Santa Clara Caltrain,8,2,45.5,39,52,60,14.95,0.0,36.0
8018,Existing,San Mateo Caltrain,Santa Clara Caltrain,9,2,54.5,54,55,60,15.316666666666666,0.0,36.0
8019,Existing,San Mateo Caltrain,Santa Clara Caltrain,10,2,54.0,52,56,60,25.666666666666668,0.0,59.0
8020,Existing,San Mateo Caltrain,Santa Clara Caltrain,11,1,56.0,56,56,60,29.5,0.0,59.0
8021,Existing,San Mateo Caltrain,Santa Clara Caltrain,12,1,56.0,56,56,60,29.5,0.0,59.0
8022,Existing,San Mateo Caltrain,Santa Clara Caltrain,13,1,56.0,56,56,60,29.5,0.0,59.0
8023,Existing,San Mateo Caltrain,Santa Clara Caltrain,14,1,56.0,56,56,60,19.15,0.0,36.0
8024,Existing,San Mateo Caltrain,Santa Clara Caltrain,15,2,54.5,52,57,60,11.566666666666666,0.0,25.0
8025,Existing,San Mateo Caltrain,Santa Clara Caltrain,16,2,47.5,41,54,60,20.6,0.0,46.0
8026,Existing,San Mateo Caltrain,Santa Clara Caltrain,17,2,43.5,41,46,60,16.35,0.0,39.0
8027,Existing,San Mateo Caltrain,Santa Clara Caltrain,18,1,48.0,48,48,60,28.666666666666668,0.0,58.0
8028,Existing,San Mateo Caltrain,Santa Clara Caltrain,19,1,47.0,47,47,60,26.1,0.0,55.0
8029,Existing,San Mateo Caltrain,Santa Clara Caltrain,20,1,54.0,54,54,60,29.5,0.0,59.0
8030,Existing,San Mateo Caltrain,Santa Clara Caltrain,21,1,54.0,54,54,60,29.5,0.0,59.0
8031,Existing,San Mateo Caltrain,Santa Clara Caltrain,22,1,54.0,54,54,60,29.5,0.0,59.0
8032,Existing,San Mateo Caltrain,Santa Clara Caltrain,23,1,54.0,54,54,60,62.5,0.0,95.0
8033,Existing,San Mateo Caltrain,Santa Clara Caltrain,24,1,54.0,54,54,41,20.0,0.0,40.0
8034,Existing,San Mateo Caltrain,South San Francisco Caltrain,5,1,17.0,17,17,60,16.583333333333332,0.0,34.0
8035,Existing,San Mateo Caltrain,South San Francisco Caltrain,6,1,17.0,17,17,60,43.5,0.0,74.0
8036,Existing,San Mateo Caltrain,South San Francisco Caltrain,7,1,16.0,16,16,60,31.55,0.0,62.0
8037,Existing,San Mateo Caltrain,South San Francisco Caltrain,8,1,16.0,16,16,60,25.7,0.0,53.0
8038,Existing,San Mateo Caltrain,South San Francisco Caltrain,9,1,17.0,17,17,60,29.5,0.0,59.0
8039,Existing,San Mateo Caltrain,South San Francisco Caltrain,10,1,17.0,17,17,60,27.3,0.0,56.0
