TOD,Origin_ID,Origin_Name,Dest_ID,Dest_Name,Scenario,Ridership_Number
ev,2,4th and King,10,Millbrae,Ridership_2033_HSR2,130
ev,2,4th and King,10,Millbrae,Ridership_2040_HSR2,148
ev,2,4th and King,10,Millbrae,Ridership_2040_moderate,185
ev,2,4th and King,10,Millbrae,Ridership_2040_high,179
ev,4,22nd St,10,Millbrae,Ridership_2017_observed,0
ev,4,22nd St,10,Millbrae,Ridership_2022_diesel,1
ev,4,22nd St,10,Millbrae,Ridership_2022_PCEP,11
ev,4,22nd St,10,Millbrae,Ridership_2029_PCEP_noTransbay,13
ev,4,22nd St,10,Millbrae,Ridership_2029_PCEP,13
ev,4,22nd St,10,Millbrae,Ridership_2029_HSR1,23
ev,4,22nd St,10,Millbrae,Ridership_2033_HSR1,25
ev,4,22nd St,10,Millbrae,Ridership_2033_HSR2,25
ev,4,22nd St,10,Millbrae,Ridership_2040_HSR2,29
ev,4,22nd St,10,Millbrae,Ridership_2040_moderate,41
ev,4,22nd St,10,Millbrae,Ridership_2040_high,44
ev,7,Bayshore,10,Millbrae,Ridership_2017_observed,0
ev,7,Bayshore,10,Millbrae,Ridership_2022_diesel,4
ev,7,Bayshore,10,Millbrae,Ridership_2022_PCEP,16
ev,7,Bayshore,10,Millbrae,Ridership_2029_PCEP_noTransbay,19
ev,7,Bayshore,10,Millbrae,Ridership_2029_PCEP,19
ev,7,Bayshore,10,Millbrae,Ridership_2029_HSR1,18
ev,7,Bayshore,10,Millbrae,Ridership_2033_HSR1,22
ev,7,Bayshore,10,Millbrae,Ridership_2033_HSR2,28
ev,7,Bayshore,10,Millbrae,Ridership_2040_HSR2,39
ev,7,Bayshore,10,Millbrae,Ridership_2040_moderate,28
ev,7,Bayshore,10,Millbrae,Ridership_2040_high,27
ev,8,South San Francisco,10,Millbrae,Ridership_2017_observed,0
ev,8,South San Francisco,10,Millbrae,Ridership_2022_diesel,6
ev,8,South San Francisco,10,Millbrae,Ridership_2022_PCEP,8
ev,8,South San Francisco,10,Millbrae,Ridership_2029_PCEP_noTransbay,13
ev,8,South San Francisco,10,Millbrae,Ridership_2029_PCEP,12
ev,8,South San Francisco,10,Millbrae,Ridership_2029_HSR1,3
ev,8,South San Francisco,10,Millbrae,Ridership_2033_HSR1,4
ev,8,South San Francisco,10,Millbrae,Ridership_2033_HSR2,5
ev,8,South San Francisco,10,Millbrae,Ridership_2040_HSR2,8
ev,8,South San Francisco,10,Millbrae,Ridership_2040_moderate,40
ev,8,South San Francisco,10,Millbrae,Ridership_2040_high,44
ev,9,San Bruno,10,Millbrae,Ridership_2017_observed,0
ev,9,San Bruno,10,Millbrae,Ridership_2022_diesel,0
ev,9,San Bruno,10,Millbrae,Ridership_2022_PCEP,0
ev,9,San Bruno,10,Millbrae,Ridership_2029_PCEP_noTransbay,0
ev,9,San Bruno,10,Millbrae,Ridership_2029_PCEP,0
ev,9,San Bruno,10,Millbrae,Ridership_2029_HSR1,0
ev,9,San Bruno,10,Millbrae,Ridership_2033_HSR1,0
ev,9,San Bruno,10,Millbrae,Ridership_2033_HSR2,0
ev,9,San Bruno,10,Millbrae,Ridership_2040_HSR2,0
ev,9,San Bruno,10,Millbrae,Ridership_2040_moderate,0
ev,9,San Bruno,10,Millbrae,Ridership_2040_high,0
ev,10,Millbrae,10,Millbrae,Ridership_2017_observed,0
ev,10,Millbrae,10,Millbrae,Ridership_2022_diesel,0
ev,10,Millbrae,10,Millbrae,Ridership_2022_PCEP,0
ev,10,Millbrae,10,Millbrae,Ridership_2029_PCEP_noTransbay,0
ev,10,Millbrae,10,Millbrae,Ridership_2029_PCEP,0
ev,10,Millbrae,10,Millbrae,Ridership_2029_HSR1,0
ev,10,Millbrae,10,Millbrae,Ridership_2033_HSR1,0
ev,10,Millbrae,10,Millbrae,Ridership_2033_HSR2,0
ev,10,Millbrae,10,Millbrae,Ridership_2040_HSR2,0
ev,10,Millbrae,10,Millbrae,Ridership_2040_moderate,0
ev,10,Millbrae,10,Millbrae,Ridership_2040_high,0
ev,11,Broadway,10,Millbrae,Ridership_2017_observed,0
ev,11,Broadway,10,Millbrae,Ridership_2022_diesel,0
ev,11,Broadway,10,Millbrae,Ridership_2022_PCEP,0
ev,11,Broadway,10,Millbrae,Ridership_2029_PCEP_noTransbay,2
ev,11,Broadway,10,Millbrae,Ridership_2029_PCEP,2
ev,11,Broadway,10,Millbrae,Ridership_2029_HSR1,4
ev,11,Broadway,10,Millbrae,Ridership_2033_HSR1,5
ev,11,Broadway,10,Millbrae,Ridership_2033_HSR2,8
ev,11,Broadway,10,Millbrae,Ridership_2040_HSR2,11
ev,11,Broadway,10,Millbrae,Ridership_2040_moderate,0
ev,11,Broadway,10,Millbrae,Ridership_2040_high,6
ev,12,Burlingame,10,Millbrae,Ridership_2017_observed,0
ev,12,Burlingame,10,Millbrae,Ridership_2022_diesel,4
ev,12,Burlingame,10,Millbrae,Ridership_2022_PCEP,9
ev,12,Burlingame,10,Millbrae,Ridership_2029_PCEP_noTransbay,12
ev,12,Burlingame,10,Millbrae,Ridership_2029_PCEP,10
ev,12,Burlingame,10,Millbrae,Ridership_2029_HSR1,8
ev,12,Burlingame,10,Millbrae,Ridership_2033_HSR1,8
ev,12,Burlingame,10,Millbrae,Ridership_2033_HSR2,9
ev,12,Burlingame,10,Millbrae,Ridership_2040_HSR2,11
ev,12,Burlingame,10,Millbrae,Ridership_2040_moderate,4
ev,12,Burlingame,10,Millbrae,Ridership_2040_high,5
ev,13,San Mateo,10,Millbrae,Ridership_2017_observed,0
ev,13,San Mateo,10,Millbrae,Ridership_2022_diesel,12
ev,13,San Mateo,10,Millbrae,Ridership_2022_PCEP,15
ev,13,San Mateo,10,Millbrae,Ridership_2029_PCEP_noTransbay,17
ev,13,San Mateo,10,Millbrae,Ridership_2029_PCEP,15
ev,13,San Mateo,10,Millbrae,Ridership_2029_HSR1,20
ev,13,San Mateo,10,Millbrae,Ridership_2033_HSR1,21
ev,13,San Mateo,10,Millbrae,Ridership_2033_HSR2,27
ev,13,San Mateo,10,Millbrae,Ridership_2040_HSR2,32
ev,13,San Mateo,10,Millbrae,Ridership_2040_moderate,0
ev,13,San Mateo,10,Millbrae,Ridership_2040_high,22
ev,14,Hayward Park,10,Millbrae,Ridership_2017_observed,0
ev,14,Hayward Park,10,Millbrae,Ridership_2022_diesel,1
ev,14,Hayward Park,10,Millbrae,Ridership_2022_PCEP,6
ev,14,Hayward Park,10,Millbrae,Ridership_2029_PCEP_noTransbay,9
ev,14,Hayward Park,10,Millbrae,Ridership_2029_PCEP,8
ev,14,Hayward Park,10,Millbrae,Ridership_2029_HSR1,7
ev,14,Hayward Park,10,Millbrae,Ridership_2033_HSR1,7
ev,14,Hayward Park,10,Millbrae,Ridership_2033_HSR2,8
ev,14,Hayward Park,10,Millbrae,Ridership_2040_HSR2,10
ev,14,Hayward Park,10,Millbrae,Ridership_2040_moderate,4
ev,14,Hayward Park,10,Millbrae,Ridership_2040_high,5
ev,15,Hillsdale,10,Millbrae,Ridership_2017_observed,0
ev,15,Hillsdale,10,Millbrae,Ridership_2022_diesel,7
ev,15,Hillsdale,10,Millbrae,Ridership_2022_PCEP,10
ev,15,Hillsdale,10,Millbrae,Ridership_2029_PCEP_noTransbay,7
ev,15,Hillsdale,10,Millbrae,Ridership_2029_PCEP,8
ev,15,Hillsdale,10,Millbrae,Ridership_2029_HSR1,29
ev,15,Hillsdale,10,Millbrae,Ridership_2033_HSR1,32
ev,15,Hillsdale,10,Millbrae,Ridership_2033_HSR2,50
ev,15,Hillsdale,10,Millbrae,Ridership_2040_HSR2,61
ev,15,Hillsdale,10,Millbrae,Ridership_2040_moderate,66
ev,15,Hillsdale,10,Millbrae,Ridership_2040_high,66
ev,16,Belmont,10,Millbrae,Ridership_2017_observed,0
ev,16,Belmont,10,Millbrae,Ridership_2022_diesel,1
ev,16,Belmont,10,Millbrae,Ridership_2022_PCEP,6
ev,16,Belmont,10,Millbrae,Ridership_2029_PCEP_noTransbay,7
ev,16,Belmont,10,Millbrae,Ridership_2029_PCEP,6
ev,16,Belmont,10,Millbrae,Ridership_2029_HSR1,6
ev,16,Belmont,10,Millbrae,Ridership_2033_HSR1,6
ev,16,Belmont,10,Millbrae,Ridership_2033_HSR2,6
ev,16,Belmont,10,Millbrae,Ridership_2040_HSR2,6
ev,16,Belmont,10,Millbrae,Ridership_2040_moderate,1
ev,16,Belmont,10,Millbrae,Ridership_2040_high,2
ev,17,San Carlos,10,Millbrae,Ridership_2017_observed,13
ev,17,San Carlos,10,Millbrae,Ridership_2022_diesel,3
ev,17,San Carlos,10,Millbrae,Ridership_2022_PCEP,6
ev,17,San Carlos,10,Millbrae,Ridership_2029_PCEP_noTransbay,7
ev,17,San Carlos,10,Millbrae,Ridership_2029_PCEP,6
ev,17,San Carlos,10,Millbrae,Ridership_2029_HSR1,6
ev,17,San Carlos,10,Millbrae,Ridership_2033_HSR1,6
ev,17,San Carlos,10,Millbrae,Ridership_2033_HSR2,6
ev,17,San Carlos,10,Millbrae,Ridership_2040_HSR2,6
ev,17,San Carlos,10,Millbrae,Ridership_2040_moderate,0
ev,17,San Carlos,10,Millbrae,Ridership_2040_high,2
ev,18,Redwood City,10,Millbrae,Ridership_2017_observed,25
ev,18,Redwood City,10,Millbrae,Ridership_2022_diesel,16
ev,18,Redwood City,10,Millbrae,Ridership_2022_PCEP,18
ev,18,Redwood City,10,Millbrae,Ridership_2029_PCEP_noTransbay,20
ev,18,Redwood City,10,Millbrae,Ridership_2029_PCEP,17
ev,18,Redwood City,10,Millbrae,Ridership_2029_HSR1,31
ev,18,Redwood City,10,Millbrae,Ridership_2033_HSR1,32
ev,18,Redwood City,10,Millbrae,Ridership_2033_HSR2,32
ev,18,Redwood City,10,Millbrae,Ridership_2040_HSR2,36
ev,18,Redwood City,10,Millbrae,Ridership_2040_moderate,51
ev,18,Redwood City,10,Millbrae,Ridership_2040_high,51
ev,20,Atherton,10,Millbrae,Ridership_2017_observed,0
ev,20,Atherton,10,Millbrae,Ridership_2022_diesel,0
ev,20,Atherton,10,Millbrae,Ridership_2022_PCEP,4
ev,20,Atherton,10,Millbrae,Ridership_2029_PCEP_noTransbay,4
ev,20,Atherton,10,Millbrae,Ridership_2029_PCEP,4
ev,20,Atherton,10,Millbrae,Ridership_2029_HSR1,4
ev,20,Atherton,10,Millbrae,Ridership_2033_HSR1,4
ev,20,Atherton,10,Millbrae,Ridership_2033_HSR2,4
ev,20,Atherton,10,Millbrae,Ridership_2040_HSR2,4
ev,20,Atherton,10,Millbrae,Ridership_2040_moderate,4
ev,20,Atherton,10,Millbrae,Ridership_2040_high,0
ev,21,Menlo Park,10,Millbrae,Ridership_2017_observed,0
ev,21,Menlo Park,10,Millbrae,Ridership_2022_diesel,1
ev,21,Menlo Park,10,Millbrae,Ridership_2022_PCEP,4
ev,21,Menlo Park,10,Millbrae,Ridership_2029_PCEP_noTransbay,5
ev,21,Menlo Park,10,Millbrae,Ridership_2029_PCEP,4
ev,21,Menlo Park,10,Millbrae,Ridership_2029_HSR1,2
ev,21,Menlo Park,10,Millbrae,Ridership_2033_HSR1,3
ev,21,Menlo Park,10,Millbrae,Ridership_2033_HSR2,3
ev,21,Menlo Park,10,Millbrae,Ridership_2040_HSR2,3
ev,21,Menlo Park,10,Millbrae,Ridership_2040_moderate,1
ev,21,Menlo Park,10,Millbrae,Ridership_2040_high,6
ev,22,Palo Alto,10,Millbrae,Ridership_2017_observed,64
ev,22,Palo Alto,10,Millbrae,Ridership_2022_diesel,68
ev,22,Palo Alto,10,Millbrae,Ridership_2022_PCEP,59
ev,22,Palo Alto,10,Millbrae,Ridership_2029_PCEP_noTransbay,59
ev,22,Palo Alto,10,Millbrae,Ridership_2029_PCEP,34
ev,22,Palo Alto,10,Millbrae,Ridership_2029_HSR1,171
ev,22,Palo Alto,10,Millbrae,Ridership_2033_HSR1,177
ev,22,Palo Alto,10,Millbrae,Ridership_2033_HSR2,177
ev,22,Palo Alto,10,Millbrae,Ridership_2040_HSR2,195
ev,22,Palo Alto,10,Millbrae,Ridership_2040_moderate,100
ev,22,Palo Alto,10,Millbrae,Ridership_2040_high,99
ev,24,California Ave,10,Millbrae,Ridership_2017_observed,0
ev,24,California Ave,10,Millbrae,Ridership_2022_diesel,15
ev,24,California Ave,10,Millbrae,Ridership_2022_PCEP,15
ev,24,California Ave,10,Millbrae,Ridership_2029_PCEP_noTransbay,19
ev,24,California Ave,10,Millbrae,Ridership_2029_PCEP,15
ev,24,California Ave,10,Millbrae,Ridership_2029_HSR1,12
ev,24,California Ave,10,Millbrae,Ridership_2033_HSR1,12
ev,24,California Ave,10,Millbrae,Ridership_2033_HSR2,12
ev,24,California Ave,10,Millbrae,Ridership_2040_HSR2,11
ev,24,California Ave,10,Millbrae,Ridership_2040_moderate,24
ev,24,California Ave,10,Millbrae,Ridership_2040_high,24
ev,25,San Antonio,10,Millbrae,Ridership_2017_observed,0
ev,25,San Antonio,10,Millbrae,Ridership_2022_diesel,0
ev,25,San Antonio,10,Millbrae,Ridership_2022_PCEP,12
ev,25,San Antonio,10,Millbrae,Ridership_2029_PCEP_noTransbay,13
ev,25,San Antonio,10,Millbrae,Ridership_2029_PCEP,11
ev,25,San Antonio,10,Millbrae,Ridership_2029_HSR1,8
ev,25,San Antonio,10,Millbrae,Ridership_2033_HSR1,8
ev,25,San Antonio,10,Millbrae,Ridership_2033_HSR2,8
ev,25,San Antonio,10,Millbrae,Ridership_2040_HSR2,9
ev,25,San Antonio,10,Millbrae,Ridership_2040_moderate,18
ev,25,San Antonio,10,Millbrae,Ridership_2040_high,19
ev,26,Mountain View,10,Millbrae,Ridership_2017_observed,26
ev,26,Mountain View,10,Millbrae,Ridership_2022_diesel,10
ev,26,Mountain View,10,Millbrae,Ridership_2022_PCEP,16
ev,26,Mountain View,10,Millbrae,Ridership_2029_PCEP_noTransbay,18
ev,26,Mountain View,10,Millbrae,Ridership_2029_PCEP,15
ev,26,Mountain View,10,Millbrae,Ridership_2029_HSR1,44
ev,26,Mountain View,10,Millbrae,Ridership_2033_HSR1,46
ev,26,Mountain View,10,Millbrae,Ridership_2033_HSR2,46
ev,26,Mountain View,10,Millbrae,Ridership_2040_HSR2,48
ev,26,Mountain View,10,Millbrae,Ridership_2040_moderate,54
ev,26,Mountain View,10,Millbrae,Ridership_2040_high,54
ev,27,Sunnyvale,10,Millbrae,Ridership_2017_observed,27
ev,27,Sunnyvale,10,Millbrae,Ridership_2022_diesel,2
ev,27,Sunnyvale,10,Millbrae,Ridership_2022_PCEP,13
ev,27,Sunnyvale,10,Millbrae,Ridership_2029_PCEP_noTransbay,13
ev,27,Sunnyvale,10,Millbrae,Ridership_2029_PCEP,12
ev,27,Sunnyvale,10,Millbrae,Ridership_2029_HSR1,25
ev,27,Sunnyvale,10,Millbrae,Ridership_2033_HSR1,26
ev,27,Sunnyvale,10,Millbrae,Ridership_2033_HSR2,26
ev,27,Sunnyvale,10,Millbrae,Ridership_2040_HSR2,29
ev,27,Sunnyvale,10,Millbrae,Ridership_2040_moderate,47
ev,27,Sunnyvale,10,Millbrae,Ridership_2040_high,47
ev,28,Lawrence,10,Millbrae,Ridership_2017_observed,7
ev,28,Lawrence,10,Millbrae,Ridership_2022_diesel,2
ev,28,Lawrence,10,Millbrae,Ridership_2022_PCEP,8
ev,28,Lawrence,10,Millbrae,Ridership_2029_PCEP_noTransbay,9
ev,28,Lawrence,10,Millbrae,Ridership_2029_PCEP,8
ev,28,Lawrence,10,Millbrae,Ridership_2029_HSR1,19
ev,28,Lawrence,10,Millbrae,Ridership_2033_HSR1,19
ev,28,Lawrence,10,Millbrae,Ridership_2033_HSR2,19
ev,28,Lawrence,10,Millbrae,Ridership_2040_HSR2,20
ev,28,Lawrence,10,Millbrae,Ridership_2040_moderate,16
ev,28,Lawrence,10,Millbrae,Ridership_2040_high,16
ev,30,Santa Clara,10,Millbrae,Ridership_2017_observed,2
ev,30,Santa Clara,10,Millbrae,Ridership_2022_diesel,2
ev,30,Santa Clara,10,Millbrae,Ridership_2022_PCEP,15
ev,30,Santa Clara,10,Millbrae,Ridership_2029_PCEP_noTransbay,13
ev,30,Santa Clara,10,Millbrae,Ridership_2029_PCEP,13
ev,30,Santa Clara,10,Millbrae,Ridership_2029_HSR1,10
ev,30,Santa Clara,10,Millbrae,Ridership_2033_HSR1,10
ev,30,Santa Clara,10,Millbrae,Ridership_2033_HSR2,10
ev,30,Santa Clara,10,Millbrae,Ridership_2040_HSR2,10
ev,30,Santa Clara,10,Millbrae,Ridership_2040_moderate,21
ev,30,Santa Clara,10,Millbrae,Ridership_2040_high,21
ev,31,College Park,10,Millbrae,Ridership_2017_observed,0
ev,31,College Park,10,Millbrae,Ridership_2022_diesel,0
ev,31,College Park,10,Millbrae,Ridership_2022_PCEP,0
ev,31,College Park,10,Millbrae,Ridership_2029_PCEP_noTransbay,0
ev,31,College Park,10,Millbrae,Ridership_2029_PCEP,0
ev,31,College Park,10,Millbrae,Ridership_2029_HSR1,0
ev,31,College Park,10,Millbrae,Ridership_2033_HSR1,0
ev,31,College Park,10,Millbrae,Ridership_2033_HSR2,0
ev,31,College Park,10,Millbrae,Ridership_2040_HSR2,0
ev,31,College Park,10,Millbrae,Ridership_2040_moderate,0
ev,31,College Park,10,Millbrae,Ridership_2040_high,0
ev,32,San Jose Diridon,10,Millbrae,Ridership_2017_observed,20
ev,32,San Jose Diridon,10,Millbrae,Ridership_2022_diesel,7
ev,32,San Jose Diridon,10,Millbrae,Ridership_2022_PCEP,16
ev,32,San Jose Diridon,10,Millbrae,Ridership_2029_PCEP_noTransbay,12
ev,32,San Jose Diridon,10,Millbrae,Ridership_2029_PCEP,12
ev,32,San Jose Diridon,10,Millbrae,Ridership_2029_HSR1,31
ev,32,San Jose Diridon,10,Millbrae,Ridership_2033_HSR1,32
ev,32,San Jose Diridon,10,Millbrae,Ridership_2033_HSR2,31
ev,32,San Jose Diridon,10,Millbrae,Ridership_2040_HSR2,23
ev,32,San Jose Diridon,10,Millbrae,Ridership_2040_moderate,45
ev,32,San Jose Diridon,10,Millbrae,Ridership_2040_high,49
ev,33,Tamien,10,Millbrae,Ridership_2017_observed,0
ev,33,Tamien,10,Millbrae,Ridership_2022_diesel,0
ev,33,Tamien,10,Millbrae,Ridership_2022_PCEP,4
ev,33,Tamien,10,Millbrae,Ridership_2029_PCEP_noTransbay,4
ev,33,Tamien,10,Millbrae,Ridership_2029_PCEP,4
ev,33,Tamien,10,Millbrae,Ridership_2029_HSR1,11
ev,33,Tamien,10,Millbrae,Ridership_2033_HSR1,12
ev,33,Tamien,10,Millbrae,Ridership_2033_HSR2,12
ev,33,Tamien,10,Millbrae,Ridership_2040_HSR2,14
ev,33,Tamien,10,Millbrae,Ridership_2040_moderate,25
ev,33,Tamien,10,Millbrae,Ridership_2040_high,27
ev,34,Capitol,10,Millbrae,Ridership_2017_observed,0
ev,34,Capitol,10,Millbrae,Ridership_2022_diesel,0
ev,34,Capitol,10,Millbrae,Ridership_2022_PCEP,0
ev,34,Capitol,10,Millbrae,Ridership_2029_PCEP_noTransbay,0
ev,34,Capitol,10,Millbrae,Ridership_2029_PCEP,0
ev,34,Capitol,10,Millbrae,Ridership_2029_HSR1,0
ev,34,Capitol,10,Millbrae,Ridership_2033_HSR1,0
ev,34,Capitol,10,Millbrae,Ridership_2033_HSR2,0
ev,34,Capitol,10,Millbrae,Ridership_2040_HSR2,0
ev,34,Capitol,10,Millbrae,Ridership_2040_moderate,14
ev,34,Capitol,10,Millbrae,Ridership_2040_high,17
ev,35,Blossom Hill,10,Millbrae,Ridership_2017_observed,0
ev,35,Blossom Hill,10,Millbrae,Ridership_2022_diesel,0
ev,35,Blossom Hill,10,Millbrae,Ridership_2022_PCEP,0
ev,35,Blossom Hill,10,Millbrae,Ridership_2029_PCEP_noTransbay,0
ev,35,Blossom Hill,10,Millbrae,Ridership_2029_PCEP,0
ev,35,Blossom Hill,10,Millbrae,Ridership_2029_HSR1,0
ev,35,Blossom Hill,10,Millbrae,Ridership_2033_HSR1,0
ev,35,Blossom Hill,10,Millbrae,Ridership_2033_HSR2,0
ev,35,Blossom Hill,10,Millbrae,Ridership_2040_HSR2,0
ev,35,Blossom Hill,10,Millbrae,Ridership_2040_moderate,18
ev,35,Blossom Hill,10,Millbrae,Ridership_2040_high,22
ev,36,Morgan Hill,10,Millbrae,Ridership_2017_observed,0
ev,36,Morgan Hill,10,Millbrae,Ridership_2022_diesel,0
ev,36,Morgan Hill,10,Millbrae,Ridership_2022_PCEP,0
ev,36,Morgan Hill,10,Millbrae,Ridership_2029_PCEP_noTransbay,0
ev,36,Morgan Hill,10,Millbrae,Ridership_2029_PCEP,0
ev,36,Morgan Hill,10,Millbrae,Ridership_2029_HSR1,0
ev,36,Morgan Hill,10,Millbrae,Ridership_2033_HSR1,0
ev,36,Morgan Hill,10,Millbrae,Ridership_2033_HSR2,0
ev,36,Morgan Hill,10,Millbrae,Ridership_2040_HSR2,0
ev,36,Morgan Hill,10,Millbrae,Ridership_2040_moderate,5
ev,36,Morgan Hill,10,Millbrae,Ridership_2040_high,6
ev,37,San Martin,10,Millbrae,Ridership_2017_observed,0
ev,37,San Martin,10,Millbrae,Ridership_2022_diesel,0
ev,37,San Martin,10,Millbrae,Ridership_2022_PCEP,0
ev,37,San Martin,10,Millbrae,Ridership_2029_PCEP_noTransbay,0
ev,37,San Martin,10,Millbrae,Ridership_2029_PCEP,0
ev,37,San Martin,10,Millbrae,Ridership_2029_HSR1,0
ev,37,San Martin,10,Millbrae,Ridership_2033_HSR1,0
ev,37,San Martin,10,Millbrae,Ridership_2033_HSR2,0
ev,37,San Martin,10,Millbrae,Ridership_2040_HSR2,0
ev,37,San Martin,10,Millbrae,Ridership_2040_moderate,0
ev,37,San Martin,10,Millbrae,Ridership_2040_high,0
ev,38,Gilroy,10,Millbrae,Ridership_2017_observed,0
ev,38,Gilroy,10,Millbrae,Ridership_2022_diesel,0
ev,38,Gilroy,10,Millbrae,Ridership_2022_PCEP,0
ev,38,Gilroy,10,Millbrae,Ridership_2029_PCEP_noTransbay,0
ev,38,Gilroy,10,Millbrae,Ridership_2029_PCEP,0
ev,38,Gilroy,10,Millbrae,Ridership_2029_HSR1,0
ev,38,Gilroy,10,Millbrae,Ridership_2033_HSR1,0
ev,38,Gilroy,10,Millbrae,Ridership_2033_HSR2,0
ev,38,Gilroy,10,Millbrae,Ridership_2040_HSR2,0
ev,38,Gilroy,10,Millbrae,Ridership_2040_moderate,3
ev,38,Gilroy,10,Millbrae,Ridership_2040_high,4
ev,1,Transbay,11,Broadway,Ridership_2017_observed,0
ev,1,Transbay,11,Broadway,Ridership_2022_diesel,0
ev,1,Transbay,11,Broadway,Ridership_2022_PCEP,0
ev,1,Transbay,11,Broadway,Ridership_2029_PCEP_noTransbay,0
ev,1,Transbay,11,Broadway,Ridership_2029_PCEP,32
ev,1,Transbay,11,Broadway,Ridership_2029_HSR1,34
ev,1,Transbay,11,Broadway,Ridership_2033_HSR1,36
ev,1,Transbay,11,Broadway,Ridership_2033_HSR2,36
ev,1,Transbay,11,Broadway,Ridership_2040_HSR2,38
ev,1,Transbay,11,Broadway,Ridership_2040_moderate,27
ev,1,Transbay,11,Broadway,Ridership_2040_high,25
ev,2,4th and King,11,Broadway,Ridership_2017_observed,0
ev,2,4th and King,11,Broadway,Ridership_2022_diesel,0
ev,2,4th and King,11,Broadway,Ridership_2022_PCEP,39
ev,2,4th and King,11,Broadway,Ridership_2029_PCEP_noTransbay,52
ev,2,4th and King,11,Broadway,Ridership_2029_PCEP,40
ev,2,4th and King,11,Broadway,Ridership_2029_HSR1,35
ev,2,4th and King,11,Broadway,Ridership_2033_HSR1,37
ev,2,4th and King,11,Broadway,Ridership_2033_HSR2,37
ev,2,4th and King,11,Broadway,Ridership_2040_HSR2,41
ev,2,4th and King,11,Broadway,Ridership_2040_moderate,25
ev,2,4th and King,11,Broadway,Ridership_2040_high,23
ev,4,22nd St,11,Broadway,Ridership_2017_observed,0
ev,4,22nd St,11,Broadway,Ridership_2022_diesel,0
ev,4,22nd St,11,Broadway,Ridership_2022_PCEP,7
ev,4,22nd St,11,Broadway,Ridership_2029_PCEP_noTransbay,9
ev,4,22nd St,11,Broadway,Ridership_2029_PCEP,8
ev,4,22nd St,11,Broadway,Ridership_2029_HSR1,0
ev,4,22nd St,11,Broadway,Ridership_2033_HSR1,0
ev,4,22nd St,11,Broadway,Ridership_2033_HSR2,0
ev,4,22nd St,11,Broadway,Ridership_2040_HSR2,0
ev,4,22nd St,11,Broadway,Ridership_2040_moderate,3
ev,4,22nd St,11,Broadway,Ridership_2040_high,2
ev,7,Bayshore,11,Broadway,Ridership_2017_observed,0
ev,7,Bayshore,11,Broadway,Ridership_2022_diesel,0
ev,7,Bayshore,11,Broadway,Ridership_2022_PCEP,6
ev,7,Bayshore,11,Broadway,Ridership_2029_PCEP_noTransbay,8
ev,7,Bayshore,11,Broadway,Ridership_2029_PCEP,9
ev,7,Bayshore,11,Broadway,Ridership_2029_HSR1,7
ev,7,Bayshore,11,Broadway,Ridership_2033_HSR1,8
ev,7,Bayshore,11,Broadway,Ridership_2033_HSR2,8
ev,7,Bayshore,11,Broadway,Ridership_2040_HSR2,12
ev,7,Bayshore,11,Broadway,Ridership_2040_moderate,3
ev,7,Bayshore,11,Broadway,Ridership_2040_high,3
ev,8,South San Francisco,11,Broadway,Ridership_2017_observed,0
ev,8,South San Francisco,11,Broadway,Ridership_2022_diesel,0
ev,8,South San Francisco,11,Broadway,Ridership_2022_PCEP,2
ev,8,South San Francisco,11,Broadway,Ridership_2029_PCEP_noTransbay,2
ev,8,South San Francisco,11,Broadway,Ridership_2029_PCEP,2
ev,8,South San Francisco,11,Broadway,Ridership_2029_HSR1,0
ev,8,South San Francisco,11,Broadway,Ridership_2033_HSR1,0
ev,8,South San Francisco,11,Broadway,Ridership_2033_HSR2,0
ev,8,South San Francisco,11,Broadway,Ridership_2040_HSR2,0
ev,8,South San Francisco,11,Broadway,Ridership_2040_moderate,0
ev,8,South San Francisco,11,Broadway,Ridership_2040_high,0
ev,9,San Bruno,11,Broadway,Ridership_2017_observed,0
ev,9,San Bruno,11,Broadway,Ridership_2022_diesel,0
ev,9,San Bruno,11,Broadway,Ridership_2022_PCEP,1
ev,9,San Bruno,11,Broadway,Ridership_2029_PCEP_noTransbay,2
ev,9,San Bruno,11,Broadway,Ridership_2029_PCEP,2
ev,9,San Bruno,11,Broadway,Ridership_2029_HSR1,0
ev,9,San Bruno,11,Broadway,Ridership_2033_HSR1,0
ev,9,San Bruno,11,Broadway,Ridership_2033_HSR2,0
ev,9,San Bruno,11,Broadway,Ridership_2040_HSR2,0
ev,9,San Bruno,11,Broadway,Ridership_2040_moderate,0
ev,9,San Bruno,11,Broadway,Ridership_2040_high,0
ev,10,Millbrae,11,Broadway,Ridership_2017_observed,0
ev,10,Millbrae,11,Broadway,Ridership_2022_diesel,0
ev,10,Millbrae,11,Broadway,Ridership_2022_PCEP,2
ev,10,Millbrae,11,Broadway,Ridership_2029_PCEP_noTransbay,6
ev,10,Millbrae,11,Broadway,Ridership_2029_PCEP,6
ev,10,Millbrae,11,Broadway,Ridership_2029_HSR1,4
ev,10,Millbrae,11,Broadway,Ridership_2033_HSR1,6
ev,10,Millbrae,11,Broadway,Ridership_2033_HSR2,10
ev,10,Millbrae,11,Broadway,Ridership_2040_HSR2,12
ev,10,Millbrae,11,Broadway,Ridership_2040_moderate,0
ev,10,Millbrae,11,Broadway,Ridership_2040_high,6
ev,11,Broadway,11,Broadway,Ridership_2017_observed,0
ev,11,Broadway,11,Broadway,Ridership_2022_diesel,0
