TOD,Scenario,Station_Name,Ridership_Number,lat,lon
ev,Ridership_2040_high,San Bruno,132835,37.630742889729746,-122.41180196248293
ev,Ridership_2040_high,San Carlos,162719,37.50812619416385,-122.26029797578131
ev,Ridership_2040_high,San Jose Diridon,78523,37.32973433784033,-121.90337965869688
ev,Ridership_2040_high,San Martin,4433,37.08595316953493,-121.61044251655308
ev,Ridership_2040_high,San Mateo,148800,37.5681603459612,-122.32391967532075
ev,Ridership_2040_high,Santa Clara,80879,37.353207282614996,-121.93549376712492
ev,Ridership_2040_high,South San Francisco,136524,37.65434311314393,-122.40632367452082
ev,Ridership_2040_high,Sunnyvale,107353,37.37884425148521,-122.03140710781794
ev,Ridership_2040_high,Tamien,45663,37.31274326682811,-121.88475697613043
ev,Ridership_2040_high,Transbay,86180,37.789051867125714,-122.39702424974188
ev,Ridership_2040_moderate,22nd St,136090,37.757576360740146,-122.39241209707016
ev,Ridership_2040_moderate,4th and King,134323,37.77673761681249,-122.39494716886722
ev,Ridership_2040_moderate,Atherton,158627,37.46447556254199,-122.19767440578178
ev,Ridership_2040_moderate,Bayshore,127255,37.707716194010786,-122.40181692100869
ev,Ridership_2040_moderate,Belmont,152210,37.52120335901958,-122.27624353516848
ev,Ridership_2040_moderate,Blossom Hill,16895,37.252451211010396,-121.79772696072882
ev,Ridership_2040_moderate,Broadway,140461,37.58728824070041,-122.36206316363042
ev,Ridership_2040_moderate,Burlingame,141391,37.579784239598354,-122.34406869702896
ev,Ridership_2040_moderate,California Ave,121427,37.428924920324114,-122.14130909428673
ev,Ridership_2040_moderate,Capitol,24118,37.28400149341915,-121.84184124217718
ev,Ridership_2040_moderate,College Park,65689,37.34287482384451,-121.91566711874347
ev,Ridership_2040_moderate,Gilroy,3162,37.004510163602646,-121.56675298501878
ev,Ridership_2040_moderate,Hayward Park,145669,37.5529445877276,-122.30942618742424
ev,Ridership_2040_moderate,Hillsdale,160735,37.54157217114981,-122.30068921820495
ev,Ridership_2040_moderate,Lawrence,75020,37.37054208586365,-121.99678611573393
ev,Ridership_2040_moderate,Menlo Park,158131,37.45481747441266,-122.18234505381756
ev,Ridership_2040_moderate,Millbrae,145948,37.60005813774365,-122.38716357110485
ev,Ridership_2040_moderate,Morgan Hill,6944,37.12973319634205,-121.650645664784
ev,Ridership_2040_moderate,Mountain View,117645,37.39445754646227,-122.07593286878692
ev,Ridership_2040_moderate,Palo Alto,167989,37.44319218110702,-122.16441235036379
ev,Ridership_2040_moderate,Redwood City,170810,37.48575969310709,-122.23136195740514
ev,Ridership_2040_moderate,San Antonio,116498,37.407509282199506,-122.10751724793137
ev,Ridership_2040_moderate,San Bruno,131316,37.630742889729746,-122.41180196248293
ev,Ridership_2040_moderate,San Carlos,153140,37.50812619416385,-122.26029797578131
ev,Ridership_2040_moderate,San Jose Diridon,67952,37.32973433784033,-121.90337965869688
ev,Ridership_2040_moderate,San Martin,3162,37.08595316953493,-121.61044251655308
ev,Ridership_2040_moderate,San Mateo,143127,37.5681603459612,-122.32391967532075
ev,Ridership_2040_moderate,Santa Clara,70711,37.353207282614996,-121.93549376712492
ev,Ridership_2040_moderate,South San Francisco,135439,37.65434311314393,-122.40632367452082
ev,Ridership_2040_moderate,Sunnyvale,96968,37.37884425148521,-122.03140710781794
ev,Ridership_2040_moderate,Tamien,36518,37.31274326682811,-121.88475697613043
ev,Ridership_2040_moderate,Transbay,89435,37.789051867125714,-122.39702424974188
md,Ridership_2017_observed,22nd St,26598,37.757576360740146,-122.39241209707016
md,Ridership_2017_observed,4th and King,24986,37.77673761681249,-122.39494716886722
md,Ridership_2017_observed,Atherton,32426,37.46447556254199,-122.19767440578178
md,Ridership_2017_observed,Bayshore,27125,37.707716194010786,-122.40181692100869
md,Ridership_2017_observed,Belmont,36053,37.52120335901958,-122.27624353516848
md,Ridership_2017_observed,Blossom Hill,0,37.252451211010396,-121.79772696072882
md,Ridership_2017_observed,Broadway,33945,37.58728824070041,-122.36206316363042
md,Ridership_2017_observed,Burlingame,35712,37.579784239598354,-122.34406869702896
md,Ridership_2017_observed,California Ave,29078,37.428924920324114,-122.14130909428673
md,Ridership_2017_observed,Capitol,0,37.28400149341915,-121.84184124217718
md,Ridership_2017_observed,College Park,9455,37.34287482384451,-121.91566711874347
md,Ridership_2017_observed,Gilroy,0,37.004510163602646,-121.56675298501878
md,Ridership_2017_observed,Hayward Park,34813,37.5529445877276,-122.30942618742424
md,Ridership_2017_observed,Hillsdale,36518,37.54157217114981,-122.30068921820495
md,Ridership_2017_observed,Lawrence,14415,37.37054208586365,-121.99678611573393
md,Ridership_2017_observed,Menlo Park,33728,37.45481747441266,-122.18234505381756
md,Ridership_2017_observed,Millbrae,34224,37.60005813774365,-122.38716357110485
md,Ridership_2017_observed,Morgan Hill,0,37.12973319634205,-121.650645664784
md,Ridership_2017_observed,Mountain View,26164,37.39445754646227,-122.07593286878692
md,Ridership_2017_observed,Palo Alto,36301,37.44319218110702,-122.16441235036379
md,Ridership_2017_observed,Redwood City,36673,37.48575969310709,-122.23136195740514
md,Ridership_2017_observed,San Antonio,27466,37.407509282199506,-122.10751724793137
md,Ridership_2017_observed,San Bruno,28520,37.630742889729746,-122.41180196248293
md,Ridership_2017_observed,San Carlos,35371,37.50812619416385,-122.26029797578131
md,Ridership_2017_observed,San Jose Diridon,9486,37.32973433784033,-121.90337965869688
md,Ridership_2017_observed,San Martin,0,37.08595316953493,-121.61044251655308
md,Ridership_2017_observed,San Mateo,36735,37.5681603459612,-122.32391967532075
md,Ridership_2017_observed,Santa Clara,12648,37.353207282614996,-121.93549376712492
md,Ridership_2017_observed,South San Francisco,27497,37.65434311314393,-122.40632367452082
md,Ridership_2017_observed,Sunnyvale,20088,37.37884425148521,-122.03140710781794
md,Ridership_2017_observed,Tamien,806,37.31274326682811,-121.88475697613043
md,Ridership_2017_observed,Transbay,0,37.789051867125714,-122.39702424974188
md,Ridership_2040_HSR2,22nd St,90861,37.757576360740146,-122.39241209707016
md,Ridership_2040_HSR2,4th and King,82057,37.77673761681249,-122.39494716886722
md,Ridership_2040_HSR2,Atherton,88629,37.46447556254199,-122.19767440578178
md,Ridership_2040_HSR2,Bayshore,94147,37.707716194010786,-122.40181692100869
md,Ridership_2040_HSR2,Belmont,95604,37.52120335901958,-122.27624353516848
md,Ridership_2040_HSR2,Blossom Hill,0,37.252451211010396,-121.79772696072882
md,Ridership_2040_HSR2,Broadway,101525,37.58728824070041,-122.36206316363042
md,Ridership_2040_HSR2,Burlingame,101339,37.579784239598354,-122.34406869702896
md,Ridership_2040_HSR2,California Ave,77500,37.428924920324114,-122.14130909428673
md,Ridership_2040_HSR2,Capitol,0,37.28400149341915,-121.84184124217718
md,Ridership_2040_HSR2,College Park,29946,37.34287482384451,-121.91566711874347
md,Ridership_2040_HSR2,Gilroy,0,37.004510163602646,-121.56675298501878
md,Ridership_2040_HSR2,Hayward Park,99603,37.5529445877276,-122.30942618742424
md,Ridership_2040_HSR2,Hillsdale,102641,37.54157217114981,-122.30068921820495
md,Ridership_2040_HSR2,Lawrence,44299,37.37054208586365,-121.99678611573393
md,Ridership_2040_HSR2,Menlo Park,89342,37.45481747441266,-122.18234505381756
md,Ridership_2040_HSR2,Millbrae,104625,37.60005813774365,-122.38716357110485
md,Ridership_2040_HSR2,Morgan Hill,0,37.12973319634205,-121.650645664784
md,Ridership_2040_HSR2,Mountain View,70866,37.39445754646227,-122.07593286878692
md,Ridership_2040_HSR2,Palo Alto,97154,37.44319218110702,-122.16441235036379
md,Ridership_2040_HSR2,Redwood City,98084,37.48575969310709,-122.23136195740514
md,Ridership_2040_HSR2,San Antonio,72106,37.407509282199506,-122.10751724793137
md,Ridership_2040_HSR2,San Bruno,94395,37.630742889729746,-122.41180196248293
md,Ridership_2040_HSR2,San Carlos,94860,37.50812619416385,-122.26029797578131
md,Ridership_2040_HSR2,San Jose Diridon,30411,37.32973433784033,-121.90337965869688
md,Ridership_2040_HSR2,San Martin,0,37.08595316953493,-121.61044251655308
md,Ridership_2040_HSR2,San Mateo,102610,37.5681603459612,-122.32391967532075
md,Ridership_2040_HSR2,Santa Clara,36239,37.353207282614996,-121.93549376712492
md,Ridership_2040_HSR2,South San Francisco,94953,37.65434311314393,-122.40632367452082
md,Ridership_2040_HSR2,Sunnyvale,56885,37.37884425148521,-122.03140710781794
md,Ridership_2040_HSR2,Tamien,5859,37.31274326682811,-121.88475697613043
md,Ridership_2040_HSR2,Transbay,44671,37.789051867125714,-122.39702424974188
md,Ridership_2040_high,22nd St,129363,37.757576360740146,-122.39241209707016
md,Ridership_2040_high,4th and King,114545,37.77673761681249,-122.39494716886722
md,Ridership_2040_high,Atherton,136307,37.46447556254199,-122.19767440578178
md,Ridership_2040_high,Bayshore,132959,37.707716194010786,-122.40181692100869
md,Ridership_2040_high,Belmont,141422,37.52120335901958,-122.27624353516848
md,Ridership_2040_high,Blossom Hill,13547,37.252451211010396,-121.79772696072882
md,Ridership_2040_high,Broadway,140926,37.58728824070041,-122.36206316363042
md,Ridership_2040_high,Burlingame,141918,37.579784239598354,-122.34406869702896
md,Ridership_2040_high,California Ave,116653,37.428924920324114,-122.14130909428673
md,Ridership_2040_high,Capitol,18538,37.28400149341915,-121.84184124217718
md,Ridership_2040_high,College Park,57846,37.34287482384451,-121.91566711874347
md,Ridership_2040_high,Gilroy,2945,37.004510163602646,-121.56675298501878
md,Ridership_2040_high,Hayward Park,142848,37.5529445877276,-122.30942618742424
md,Ridership_2040_high,Hillsdale,149172,37.54157217114981,-122.30068921820495
md,Ridership_2040_high,Lawrence,72292,37.37054208586365,-121.99678611573393
md,Ridership_2040_high,Menlo Park,137888,37.45481747441266,-122.18234505381756
md,Ridership_2040_high,Millbrae,146165,37.60005813774365,-122.38716357110485
md,Ridership_2040_high,Morgan Hill,6293,37.12973319634205,-121.650645664784
md,Ridership_2040_high,Mountain View,108314,37.39445754646227,-122.07593286878692
md,Ridership_2040_high,Palo Alto,146289,37.44319218110702,-122.16441235036379
md,Ridership_2040_high,Redwood City,148893,37.48575969310709,-122.23136195740514
md,Ridership_2040_high,San Antonio,109678,37.407509282199506,-122.10751724793137
md,Ridership_2040_high,San Bruno,135873,37.630742889729746,-122.41180196248293
md,Ridership_2040_high,San Carlos,141732,37.50812619416385,-122.26029797578131
md,Ridership_2040_high,San Jose Diridon,59427,37.32973433784033,-121.90337965869688
md,Ridership_2040_high,San Martin,2945,37.08595316953493,-121.61044251655308
md,Ridership_2040_high,San Mateo,143654,37.5681603459612,-122.32391967532075
md,Ridership_2040_high,Santa Clara,65751,37.353207282614996,-121.93549376712492
md,Ridership_2040_high,South San Francisco,140027,37.65434311314393,-122.40632367452082
md,Ridership_2040_high,Sunnyvale,91574,37.37884425148521,-122.03140710781794
md,Ridership_2040_high,Tamien,28365,37.31274326682811,-121.88475697613043
md,Ridership_2040_high,Transbay,67053,37.789051867125714,-122.39702424974188
md,Ridership_2040_moderate,22nd St,127875,37.757576360740146,-122.39241209707016
md,Ridership_2040_moderate,4th and King,117707,37.77673761681249,-122.39494716886722
md,Ridership_2040_moderate,Atherton,130045,37.46447556254199,-122.19767440578178
md,Ridership_2040_moderate,Bayshore,131564,37.707716194010786,-122.40181692100869
md,Ridership_2040_moderate,Belmont,135625,37.52120335901958,-122.27624353516848
md,Ridership_2040_moderate,Blossom Hill,10509,37.252451211010396,-121.79772696072882
md,Ridership_2040_moderate,Broadway,137237,37.58728824070041,-122.36206316363042
md,Ridership_2040_moderate,Burlingame,137795,37.579784239598354,-122.34406869702896
md,Ridership_2040_moderate,California Ave,110484,37.428924920324114,-122.14130909428673
md,Ridership_2040_moderate,Capitol,14167,37.28400149341915,-121.84184124217718
md,Ridership_2040_moderate,College Park,52359,37.34287482384451,-121.91566711874347
md,Ridership_2040_moderate,Gilroy,2139,37.004510163602646,-121.56675298501878
md,Ridership_2040_moderate,Hayward Park,138353,37.5529445877276,-122.30942618742424
md,Ridership_2040_moderate,Hillsdale,144832,37.54157217114981,-122.30068921820495
md,Ridership_2040_moderate,Lawrence,66836,37.37054208586365,-121.99678611573393
md,Ridership_2040_moderate,Menlo Park,130479,37.45481747441266,-122.18234505381756
md,Ridership_2040_moderate,Millbrae,142755,37.60005813774365,-122.38716357110485
md,Ridership_2040_moderate,Morgan Hill,4588,37.12973319634205,-121.650645664784
md,Ridership_2040_moderate,Mountain View,102176,37.39445754646227,-122.07593286878692
md,Ridership_2040_moderate,Palo Alto,139872,37.44319218110702,-122.16441235036379
md,Ridership_2040_moderate,Redwood City,142848,37.48575969310709,-122.23136195740514
md,Ridership_2040_moderate,San Antonio,103416,37.407509282199506,-122.10751724793137
md,Ridership_2040_moderate,San Bruno,133951,37.630742889729746,-122.41180196248293
md,Ridership_2040_moderate,San Carlos,135284,37.50812619416385,-122.26029797578131
md,Ridership_2040_moderate,San Jose Diridon,53692,37.32973433784033,-121.90337965869688
md,Ridership_2040_moderate,San Martin,2139,37.08595316953493,-121.61044251655308
md,Ridership_2040_moderate,San Mateo,138415,37.5681603459612,-122.32391967532075
md,Ridership_2040_moderate,Santa Clara,60233,37.353207282614996,-121.93549376712492
md,Ridership_2040_moderate,South San Francisco,138384,37.65434311314393,-122.40632367452082
md,Ridership_2040_moderate,Sunnyvale,85963,37.37884425148521,-122.03140710781794
md,Ridership_2040_moderate,Tamien,23064,37.31274326682811,-121.88475697613043
md,Ridership_2040_moderate,Transbay,68820,37.789051867125714,-122.39702424974188
pm,Ridership_2017_observed,22nd St,169663,37.757576360740146,-122.39241209707016
pm,Ridership_2017_observed,4th and King,125302,37.77673761681249,-122.39494716886722
pm,Ridership_2017_observed,Atherton,258850,37.46447556254199,-122.19767440578178
pm,Ridership_2017_observed,Bayshore,173352,37.707716194010786,-122.40181692100869
pm,Ridership_2017_observed,Belmont,272583,37.52120335901958,-122.27624353516848
pm,Ridership_2017_observed,Blossom Hill,0,37.252451211010396,-121.79772696072882
pm,Ridership_2017_observed,Broadway,229090,37.58728824070041,-122.36206316363042
pm,Ridership_2017_observed,Burlingame,245489,37.579784239598354,-122.34406869702896
pm,Ridership_2017_observed,California Ave,142290,37.428924920324114,-122.14130909428673
pm,Ridership_2017_observed,Capitol,0,37.28400149341915,-121.84184124217718
pm,Ridership_2017_observed,College Park,35991,37.34287482384451,-121.91566711874347
pm,Ridership_2017_observed,Gilroy,0,37.004510163602646,-121.56675298501878
pm,Ridership_2017_observed,Hayward Park,258106,37.5529445877276,-122.30942618742424
pm,Ridership_2017_observed,Hillsdale,279527,37.54157217114981,-122.30068921820495
pm,Ridership_2017_observed,Lawrence,53568,37.37054208586365,-121.99678611573393
pm,Ridership_2017_observed,Menlo Park,264833,37.45481747441266,-122.18234505381756
pm,Ridership_2017_observed,Millbrae,232965,37.60005813774365,-122.38716357110485
pm,Ridership_2017_observed,Morgan Hill,0,37.12973319634205,-121.650645664784
pm,Ridership_2017_observed,Mountain View,127348,37.39445754646227,-122.07593286878692
pm,Ridership_2017_observed,Palo Alto,258819,37.44319218110702,-122.16441235036379
pm,Ridership_2017_observed,Redwood City,288610,37.48575969310709,-122.23136195740514
pm,Ridership_2017_observed,San Antonio,128991,37.407509282199506,-122.10751724793137
pm,Ridership_2017_observed,San Bruno,185225,37.630742889729746,-122.41180196248293
pm,Ridership_2017_observed,San Carlos,282534,37.50812619416385,-122.26029797578131
pm,Ridership_2017_observed,San Jose Diridon,33697,37.32973433784033,-121.90337965869688
pm,Ridership_2017_observed,San Martin,0,37.08595316953493,-121.61044251655308
pm,Ridership_2017_observed,San Mateo,264988,37.5681603459612,-122.32391967532075
pm,Ridership_2017_observed,Santa Clara,43245,37.353207282614996,-121.93549376712492
pm,Ridership_2017_observed,South San Francisco,176111,37.65434311314393,-122.40632367452082
pm,Ridership_2017_observed,Sunnyvale,65224,37.37884425148521,-122.03140710781794
pm,Ridership_2017_observed,Tamien,1333,37.31274326682811,-121.88475697613043
pm,Ridership_2017_observed,Transbay,0,37.789051867125714,-122.39702424974188
pm,Ridership_2040_HSR2,22nd St,461962,37.757576360740146,-122.39241209707016
pm,Ridership_2040_HSR2,4th and King,366916,37.77673761681249,-122.39494716886722
pm,Ridership_2040_HSR2,Atherton,566990,37.46447556254199,-122.19767440578178
pm,Ridership_2040_HSR2,Bayshore,504990,37.707716194010786,-122.40181692100869
pm,Ridership_2040_HSR2,Belmont,599571,37.52120335901958,-122.27624353516848
pm,Ridership_2040_HSR2,Blossom Hill,0,37.252451211010396,-121.79772696072882
pm,Ridership_2040_HSR2,Broadway,551614,37.58728824070041,-122.36206316363042
pm,Ridership_2040_HSR2,Burlingame,560077,37.579784239598354,-122.34406869702896
pm,Ridership_2040_HSR2,California Ave,377828,37.428924920324114,-122.14130909428673
pm,Ridership_2040_HSR2,Capitol,0,37.28400149341915,-121.84184124217718
pm,Ridership_2040_HSR2,College Park,113305,37.34287482384451,-121.91566711874347
pm,Ridership_2040_HSR2,Gilroy,0,37.004510163602646,-121.56675298501878
pm,Ridership_2040_HSR2,Hayward Park,590178,37.5529445877276,-122.30942618742424
pm,Ridership_2040_HSR2,Hillsdale,639406,37.54157217114981,-122.30068921820495
pm,Ridership_2040_HSR2,Lawrence,176700,37.37054208586365,-121.99678611573393
pm,Ridership_2040_HSR2,Menlo Park,574399,37.45481747441266,-122.18234505381756
pm,Ridership_2040_HSR2,Millbrae,570772,37.60005813774365,-122.38716357110485
pm,Ridership_2040_HSR2,Morgan Hill,0,37.12973319634205,-121.650645664784
pm,Ridership_2040_HSR2,Mountain View,333033,37.39445754646227,-122.07593286878692
pm,Ridership_2040_HSR2,Palo Alto,567517,37.44319218110702,-122.16441235036379
pm,Ridership_2040_HSR2,Redwood City,627006,37.48575969310709,-122.23136195740514
pm,Ridership_2040_HSR2,San Antonio,340442,37.407509282199506,-122.10751724793137
pm,Ridership_2040_HSR2,San Bruno,505083,37.630742889729746,-122.41180196248293
pm,Ridership_2040_HSR2,San Carlos,601338,37.50812619416385,-122.26029797578131
pm,Ridership_2040_HSR2,San Jose Diridon,116250,37.32973433784033,-121.90337965869688
pm,Ridership_2040_HSR2,San Martin,0,37.08595316953493,-121.61044251655308
pm,Ridership_2040_HSR2,San Mateo,592286,37.5681603459612,-122.32391967532075
pm,Ridership_2040_HSR2,Santa Clara,131161,37.353207282614996,-121.93549376712492
pm,Ridership_2040_HSR2,South San Francisco,513918,37.65434311314393,-122.40632367452082
pm,Ridership_2040_HSR2,Sunnyvale,212381,37.37884425148521,-122.03140710781794
pm,Ridership_2040_HSR2,Tamien,28427,37.31274326682811,-121.88475697613043
pm,Ridership_2040_HSR2,Transbay,152551,37.789051867125714,-122.39702424974188
pm,Ridership_2040_high,22nd St,566370,37.757576360740146,-122.39241209707016
pm,Ridership_2040_high,4th and King,438526,37.77673761681249,-122.39494716886722
pm,Ridership_2040_high,Atherton,800451,37.46447556254199,-122.19767440578178
pm,Ridership_2040_high,Bayshore,613769,37.707716194010786,-122.40181692100869
pm,Ridership_2040_high,Belmont,806713,37.52120335901958,-122.27624353516848
pm,Ridership_2040_high,Blossom Hill,42687,37.252451211010396,-121.79772696072882
pm,Ridership_2040_high,Broadway,659246,37.58728824070041,-122.36206316363042
pm,Ridership_2040_high,Burlingame,677009,37.579784239598354,-122.34406869702896
pm,Ridership_2040_high,California Ave,553319,37.428924920324114,-122.14130909428673
pm,Ridership_2040_high,Capitol,57133,37.28400149341915,-121.84184124217718
pm,Ridership_2040_high,College Park,217031,37.34287482384451,-121.91566711874347
pm,Ridership_2040_high,Gilroy,7316,37.004510163602646,-121.56675298501878
pm,Ridership_2040_high,Hayward Park,763437,37.5529445877276,-122.30942618742424
pm,Ridership_2040_high,Hillsdale,850826,37.54157217114981,-122.30068921820495
pm,Ridership_2040_high,Lawrence,310775,37.37054208586365,-121.99678611573393
pm,Ridership_2040_high,Menlo Park,804822,37.45481747441266,-122.18234505381756
pm,Ridership_2040_high,Millbrae,681907,37.60005813774365,-122.38716357110485
pm,Ridership_2040_high,Morgan Hill,18197,37.12973319634205,-121.650645664784
pm,Ridership_2040_high,Mountain View,507625,37.39445754646227,-122.07593286878692
pm,Ridership_2040_high,Palo Alto,792856,37.44319218110702,-122.16441235036379
pm,Ridership_2040_high,Redwood City,882446,37.48575969310709,-122.23136195740514
pm,Ridership_2040_high,San Antonio,516429,37.407509282199506,-122.10751724793137
pm,Ridership_2040_high,San Bruno,618109,37.630742889729746,-122.41180196248293
pm,Ridership_2040_high,San Carlos,832908,37.50812619416385,-122.26029797578131
pm,Ridership_2040_high,San Jose Diridon,221774,37.32973433784033,-121.90337965869688
pm,Ridership_2040_high,San Martin,7316,37.08595316953493,-121.61044251655308
pm,Ridership_2040_high,San Mateo,724315,37.5681603459612,-122.32391967532075
pm,Ridership_2040_high,Santa Clara,245551,37.353207282614996,-121.93549376712492
pm,Ridership_2040_high,South San Francisco,645854,37.65434311314393,-122.40632367452082
pm,Ridership_2040_high,Sunnyvale,373860,37.37884425148521,-122.03140710781794
pm,Ridership_2040_high,Tamien,103013,37.31274326682811,-121.88475697613043
pm,Ridership_2040_high,Transbay,197253,37.789051867125714,-122.39702424974188
pm,Ridership_2040_moderate,22nd St,523590,37.757576360740146,-122.39241209707016
pm,Ridership_2040_moderate,4th and King,427273,37.77673761681249,-122.39494716886722
pm,Ridership_2040_moderate,Atherton,684914,37.46447556254199,-122.19767440578178
pm,Ridership_2040_moderate,Bayshore,571237,37.707716194010786,-122.40181692100869
pm,Ridership_2040_moderate,Belmont,696880,37.52120335901958,-122.27624353516848
pm,Ridership_2040_moderate,Blossom Hill,33542,37.252451211010396,-121.79772696072882
pm,Ridership_2040_moderate,Broadway,611103,37.58728824070041,-122.36206316363042
pm,Ridership_2040_moderate,Burlingame,627254,37.579784239598354,-122.34406869702896
pm,Ridership_2040_moderate,California Ave,462241,37.428924920324114,-122.14130909428673
pm,Ridership_2040_moderate,Capitol,43214,37.28400149341915,-121.84184124217718
pm,Ridership_2040_moderate,College Park,158441,37.34287482384451,-121.91566711874347
pm,Ridership_2040_moderate,Gilroy,6076,37.004510163602646,-121.56675298501878
pm,Ridership_2040_moderate,Hayward Park,663152,37.5529445877276,-122.30942618742424
pm,Ridership_2040_moderate,Hillsdale,731259,37.54157217114981,-122.30068921820495
pm,Ridership_2040_moderate,Lawrence,224750,37.37054208586365,-121.99678611573393
pm,Ridership_2040_moderate,Menlo Park,689998,37.45481747441266,-122.18234505381756
pm,Ridership_2040_moderate,Millbrae,634756,37.60005813774365,-122.38716357110485
pm,Ridership_2040_moderate,Morgan Hill,14849,37.12973319634205,-121.650645664784
pm,Ridership_2040_moderate,Mountain View,397823,37.39445754646227,-122.07593286878692
pm,Ridership_2040_moderate,Palo Alto,665384,37.44319218110702,-122.16441235036379
pm,Ridership_2040_moderate,Redwood City,747875,37.48575969310709,-122.23136195740514
pm,Ridership_2040_moderate,San Antonio,417322,37.407509282199506,-122.10751724793137
pm,Ridership_2040_moderate,San Bruno,574709,37.630742889729746,-122.41180196248293
pm,Ridership_2040_moderate,San Carlos,702956,37.50812619416385,-122.26029797578131
pm,Ridership_2040_moderate,San Jose Diridon,161696,37.32973433784033,-121.90337965869688
pm,Ridership_2040_moderate,San Martin,6076,37.08595316953493,-121.61044251655308
pm,Ridership_2040_moderate,San Mateo,648024,37.5681603459612,-122.32391967532075
pm,Ridership_2040_moderate,Santa Clara,187798,37.353207282614996,-121.93549376712492
pm,Ridership_2040_moderate,South San Francisco,603074,37.65434311314393,-122.40632367452082
pm,Ridership_2040_moderate,Sunnyvale,274226,37.37884425148521,-122.03140710781794
pm,Ridership_2040_moderate,Tamien,67828,37.31274326682811,-121.88475697613043
pm,Ridership_2040_moderate,Transbay,197842,37.789051867125714,-122.39702424974188
wknd,Ridership_2017_observed,22nd St,123287,37.757576360740146,-122.39241209707016
wknd,Ridership_2017_observed,4th and King,113398,37.77673761681249,-122.39494716886722
wknd,Ridership_2017_observed,Atherton,133424,37.46447556254199,-122.19767440578178
wknd,Ridership_2017_observed,Bayshore,126046,37.707716194010786,-122.40181692100869
wknd,Ridership_2017_observed,Belmont,146227,37.52120335901958,-122.27624353516848
wknd,Ridership_2017_observed,Blossom Hill,0,37.252451211010396,-121.79772696072882
wknd,Ridership_2017_observed,Broadway,154101,37.58728824070041,-122.36206316363042
wknd,Ridership_2017_observed,Burlingame,154752,37.579784239598354,-122.34406869702896
wknd,Ridership_2017_observed,California Ave,107074,37.428924920324114,-122.14130909428673
wknd,Ridership_2017_observed,Capitol,0,37.28400149341915,-121.84184124217718
wknd,Ridership_2017_observed,College Park,34534,37.34287482384451,-121.91566711874347
wknd,Ridership_2017_observed,Gilroy,0,37.004510163602646,-121.56675298501878
wknd,Ridership_2017_observed,Hayward Park,150753,37.5529445877276,-122.30942618742424
wknd,Ridership_2017_observed,Hillsdale,153388,37.54157217114981,-122.30068921820495
wknd,Ridership_2017_observed,Lawrence,49693,37.37054208586365,-121.99678611573393
wknd,Ridership_2017_observed,Menlo Park,135036,37.45481747441266,-122.18234505381756
wknd,Ridership_2017_observed,Millbrae,154132,37.60005813774365,-122.38716357110485
wknd,Ridership_2017_observed,Morgan Hill,0,37.12973319634205,-121.650645664784
wknd,Ridership_2017_observed,Mountain View,96224,37.39445754646227,-122.07593286878692
wknd,Ridership_2017_observed,Palo Alto,135222,37.44319218110702,-122.16441235036379
wknd,Ridership_2017_observed,Redwood City,148118,37.48575969310709,-122.23136195740514
wknd,Ridership_2017_observed,San Antonio,99045,37.407509282199506,-122.10751724793137
wknd,Ridership_2017_observed,San Bruno,130510,37.630742889729746,-122.41180196248293
wknd,Ridership_2017_observed,San Carlos,143840,37.50812619416385,-122.26029797578131
wknd,Ridership_2017_observed,San Jose Diridon,34534,37.32973433784033,-121.90337965869688
wknd,Ridership_2017_observed,San Martin,0,37.08595316953493,-121.61044251655308
wknd,Ridership_2017_observed,San Mateo,156147,37.5681603459612,-122.32391967532075
wknd,Ridership_2017_observed,Santa Clara,45012,37.353207282614996,-121.93549376712492
wknd,Ridership_2017_observed,South San Francisco,127906,37.65434311314393,-122.40632367452082
wknd,Ridership_2017_observed,Sunnyvale,71269,37.37884425148521,-122.03140710781794
wknd,Ridership_2017_observed,Tamien,0,37.31274326682811,-121.88475697613043
wknd,Ridership_2017_observed,Transbay,0,37.789051867125714,-122.39702424974188
wknd,Ridership_2040_HSR2,22nd St,427273,37.757576360740146,-122.39241209707016
wknd,Ridership_2040_HSR2,4th and King,402349,37.77673761681249,-122.39494716886722
wknd,Ridership_2040_HSR2,Atherton,340814,37.46447556254199,-122.19767440578178
wknd,Ridership_2040_HSR2,Bayshore,440355,37.707716194010786,-122.40181692100869
wknd,Ridership_2040_HSR2,Belmont,367102,37.52120335901958,-122.27624353516848
wknd,Ridership_2040_HSR2,Blossom Hill,0,37.252451211010396,-121.79772696072882
wknd,Ridership_2040_HSR2,Broadway,438092,37.58728824070041,-122.36206316363042
wknd,Ridership_2040_HSR2,Burlingame,429505,37.579784239598354,-122.34406869702896
wknd,Ridership_2040_HSR2,California Ave,290098,37.428924920324114,-122.14130909428673
wknd,Ridership_2040_HSR2,Capitol,0,37.28400149341915,-121.84184124217718
wknd,Ridership_2040_HSR2,College Park,111848,37.34287482384451,-121.91566711874347
wknd,Ridership_2040_HSR2,Gilroy,0,37.004510163602646,-121.56675298501878
wknd,Ridership_2040_HSR2,Hayward Park,402132,37.5529445877276,-122.30942618742424
wknd,Ridership_2040_HSR2,Hillsdale,404178,37.54157217114981,-122.30068921820495
wknd,Ridership_2040_HSR2,Lawrence,164455,37.37054208586365,-121.99678611573393
wknd,Ridership_2040_HSR2,Menlo Park,342860,37.45481747441266,-122.18234505381756
