TOD,Scenario,Station_Name,Ridership_Number,lat,lon
wknd,Ridership_2040_HSR2,San Antonio,228284,37.407509282199506,-122.10751724793137
wknd,Ridership_2040_HSR2,San Bruno,387159,37.630742889729746,-122.41180196248293
wknd,Ridership_2040_HSR2,San Carlos,304885,37.50812619416385,-122.26029797578131
wknd,Ridership_2040_HSR2,San Jose Diridon,110546,37.32973433784033,-121.90337965869688
wknd,Ridership_2040_HSR2,San Martin,0,37.08595316953493,-121.61044251655308
wknd,Ridership_2040_HSR2,San Mateo,375441,37.5681603459612,-122.32391967532075
wknd,Ridership_2040_HSR2,Santa Clara,129828,37.353207282614996,-121.93549376712492
wknd,Ridership_2040_HSR2,South San Francisco,402256,37.65434311314393,-122.40632367452082
wknd,Ridership_2040_HSR2,Sunnyvale,184884,37.37884425148521,-122.03140710781794
wknd,Ridership_2040_HSR2,Tamien,20398,37.31274326682811,-121.88475697613043
wknd,Ridership_2040_HSR2,Transbay,185349,37.789051867125714,-122.39702424974188
wknd,Ridership_2040_high,22nd St,582676,37.757576360740146,-122.39241209707016
wknd,Ridership_2040_high,4th and King,550467,37.77673761681249,-122.39494716886722
wknd,Ridership_2040_high,Atherton,454894,37.46447556254199,-122.19767440578178
wknd,Ridership_2040_high,Bayshore,616032,37.707716194010786,-122.40181692100869
wknd,Ridership_2040_high,Belmont,483724,37.52120335901958,-122.27624353516848
wknd,Ridership_2040_high,Blossom Hill,17422,37.252451211010396,-121.79772696072882
wknd,Ridership_2040_high,Broadway,561317,37.58728824070041,-122.36206316363042
wknd,Ridership_2040_high,Burlingame,557535,37.579784239598354,-122.34406869702896
wknd,Ridership_2040_high,California Ave,352253,37.428924920324114,-122.14130909428673
wknd,Ridership_2040_high,Capitol,24800,37.28400149341915,-121.84184124217718
wknd,Ridership_2040_high,College Park,178126,37.34287482384451,-121.91566711874347
wknd,Ridership_2040_high,Gilroy,2573,37.004510163602646,-121.56675298501878
wknd,Ridership_2040_high,Hayward Park,536486,37.5529445877276,-122.30942618742424
wknd,Ridership_2040_high,Hillsdale,546902,37.54157217114981,-122.30068921820495
wknd,Ridership_2040_high,Lawrence,225308,37.37054208586365,-121.99678611573393
wknd,Ridership_2040_high,Menlo Park,458800,37.45481747441266,-122.18234505381756
wknd,Ridership_2040_high,Millbrae,600253,37.60005813774365,-122.38716357110485
wknd,Ridership_2040_high,Morgan Hill,8432,37.12973319634205,-121.650645664784
wknd,Ridership_2040_high,Mountain View,337683,37.39445754646227,-122.07593286878692
wknd,Ridership_2040_high,Palo Alto,492962,37.44319218110702,-122.16441235036379
wknd,Ridership_2040_high,Redwood City,514879,37.48575969310709,-122.23136195740514
wknd,Ridership_2040_high,San Antonio,335172,37.407509282199506,-122.10751724793137
wknd,Ridership_2040_high,San Bruno,578119,37.630742889729746,-122.41180196248293
wknd,Ridership_2040_high,San Carlos,482143,37.50812619416385,-122.26029797578131
wknd,Ridership_2040_high,San Jose Diridon,180358,37.32973433784033,-121.90337965869688
wknd,Ridership_2040_high,San Martin,2573,37.08595316953493,-121.61044251655308
wknd,Ridership_2040_high,San Mateo,554838,37.5681603459612,-122.32391967532075
wknd,Ridership_2040_high,Santa Clara,204569,37.353207282614996,-121.93549376712492
wknd,Ridership_2040_high,South San Francisco,629796,37.65434311314393,-122.40632367452082
wknd,Ridership_2040_high,Sunnyvale,279496,37.37884425148521,-122.03140710781794
wknd,Ridership_2040_high,Tamien,59117,37.31274326682811,-121.88475697613043
wknd,Ridership_2040_high,Transbay,329592,37.789051867125714,-122.39702424974188
wknd,Ridership_2040_moderate,22nd St,568478,37.757576360740146,-122.39241209707016
wknd,Ridership_2040_moderate,4th and King,548576,37.77673761681249,-122.39494716886722
wknd,Ridership_2040_moderate,Atherton,424390,37.46447556254199,-122.19767440578178
wknd,Ridership_2040_moderate,Bayshore,604066,37.707716194010786,-122.40181692100869
wknd,Ridership_2040_moderate,Belmont,453561,37.52120335901958,-122.27624353516848
wknd,Ridership_2040_moderate,Blossom Hill,14074,37.252451211010396,-121.79772696072882
wknd,Ridership_2040_moderate,Broadway,535804,37.58728824070041,-122.36206316363042
wknd,Ridership_2040_moderate,Burlingame,531526,37.579784239598354,-122.34406869702896
wknd,Ridership_2040_moderate,California Ave,323640,37.428924920324114,-122.14130909428673
wknd,Ridership_2040_moderate,Capitol,20305,37.28400149341915,-121.84184124217718
wknd,Ridership_2040_moderate,College Park,159960,37.34287482384451,-121.91566711874347
wknd,Ridership_2040_moderate,Gilroy,1798,37.004510163602646,-121.56675298501878
wknd,Ridership_2040_moderate,Hayward Park,513515,37.5529445877276,-122.30942618742424
wknd,Ridership_2040_moderate,Hillsdale,523652,37.54157217114981,-122.30068921820495
wknd,Ridership_2040_moderate,Lawrence,203422,37.37054208586365,-121.99678611573393
wknd,Ridership_2040_moderate,Menlo Park,427924,37.45481747441266,-122.18234505381756
wknd,Ridership_2040_moderate,Millbrae,576197,37.60005813774365,-122.38716357110485
wknd,Ridership_2040_moderate,Morgan Hill,6386,37.12973319634205,-121.650645664784
wknd,Ridership_2040_moderate,Mountain View,312976,37.39445754646227,-122.07593286878692
wknd,Ridership_2040_moderate,Palo Alto,463047,37.44319218110702,-122.16441235036379
wknd,Ridership_2040_moderate,Redwood City,485646,37.48575969310709,-122.23136195740514
wknd,Ridership_2040_moderate,San Antonio,308047,37.407509282199506,-122.10751724793137
wknd,Ridership_2040_moderate,San Bruno,562836,37.630742889729746,-122.41180196248293
wknd,Ridership_2040_moderate,San Carlos,450523,37.50812619416385,-122.26029797578131
wknd,Ridership_2040_moderate,San Jose Diridon,160580,37.32973433784033,-121.90337965869688
wknd,Ridership_2040_moderate,San Martin,1798,37.08595316953493,-121.61044251655308
wknd,Ridership_2040_moderate,San Mateo,524923,37.5681603459612,-122.32391967532075
wknd,Ridership_2040_moderate,Santa Clara,184512,37.353207282614996,-121.93549376712492
wknd,Ridership_2040_moderate,South San Francisco,616156,37.65434311314393,-122.40632367452082
wknd,Ridership_2040_moderate,Sunnyvale,256370,37.37884425148521,-122.03140710781794
wknd,Ridership_2040_moderate,Tamien,44981,37.31274326682811,-121.88475697613043
wknd,Ridership_2040_moderate,Transbay,330212,37.789051867125714,-122.39702424974188
